UDI,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,y
4190,L,302.4,310.9,1560,31.8,172,0
4378,M,301.8,309.6,1436,49.0,214,0
4602,M,303.0,311.1,1372,54.3,117,1
9266,M,298.3,308.9,1390,49.7,23,0
7505,L,300.4,311.8,1589,42.0,201,0
1953,L,298.0,307.8,1266,60.5,81,0
8638,L,297.5,308.5,1459,39.7,69,0
5816,L,301.2,311.0,1670,33.0,200,0
2635,L,300.0,309.7,1554,32.0,117,0
7591,M,300.4,311.0,1433,46.1,199,0
7355,M,299.7,310.3,1429,47.7,35,0
843,M,296.6,307.5,1566,35.0,201,0
2394,L,299.2,308.5,1544,41.6,146,0
4403,H,302.3,310.2,1506,33.8,43,0
3735,M,302.2,311.2,1873,24.0,99,0
9711,L,299.1,310.1,1336,61.3,94,0
2664,L,299.9,309.3,1620,31.1,196,0
4486,L,302.7,310.4,1542,35.7,38,0
8521,M,298.3,309.5,1543,49.9,199,0
3920,H,302.5,311.5,1655,32.3,142,0
4630,L,303.0,311.2,1735,26.1,194,0
9384,H,297.5,308.1,1548,38.2,117,0
8304,L,298.8,310.2,1504,41.0,51,0
4111,L,302.0,310.6,1361,46.7,182,0
4744,L,303.3,311.3,1409,51.8,16,0
7893,M,300.9,312.6,1555,40.6,109,0
3503,M,301.8,310.9,1346,44.6,142,0
6760,L,301.7,311.0,1441,44.3,208,1
6362,M,300.1,309.7,1348,57.3,48,0
997,M,296.3,307.2,1286,51.1,177,0
6284,L,301.3,310.8,1719,29.5,62,0
7691,M,300.5,311.6,1577,36.5,4,0
5385,M,302.9,312.4,1421,46.0,206,0
1973,L,297.9,307.6,1612,30.7,134,0
7497,L,300.2,311.8,1464,44.5,179,0
6862,H,301.1,311.3,2207,16.6,43,0
1182,L,297.2,308.3,1379,52.1,21,0
5693,M,302.4,311.9,1313,55.7,102,0
769,L,296.9,308.0,1713,29.3,13,0
3980,L,302.3,311.3,1439,41.8,96,0
6416,L,300.4,310.1,1503,42.2,196,0
7007,H,300.6,310.6,1419,39.6,3,0
5346,L,303.5,312.8,1524,39.4,96,0
1599,L,297.9,308.0,1501,36.7,4,0
9990,M,298.8,308.5,1577,33.2,0,0
570,M,297.7,309.6,1596,35.2,173,0
9422,M,298.1,308.5,1382,54.5,17,0
2676,L,299.7,309.3,1574,35.8,6,0
5823,M,301.3,311.0,1463,50.2,214,0
7075,M,300.7,310.6,1488,39.2,189,0
9298,M,298.1,308.9,1479,43.4,105,0
1529,L,298.1,309.0,1559,34.0,54,0
1805,L,298.1,307.7,1495,48.1,111,0
8386,H,298.8,309.8,1563,38.8,65,0
4607,L,302.9,311.1,1556,45.3,135,0
3806,M,302.4,311.0,1580,36.5,64,0
4588,M,302.8,311.0,1507,33.4,82,0
2362,M,299.2,308.6,1631,35.4,64,0
6235,L,301.2,310.8,1479,41.2,155,0
5203,L,303.7,312.7,1335,51.1,161,0
1682,M,297.8,307.3,1804,26.0,222,0
8347,L,298.7,309.7,1601,35.7,176,0
8259,L,299.1,310.6,1602,39.7,144,0
9326,M,298.6,309.3,1510,40.8,177,0
7550,L,300.3,311.4,1544,41.6,97,0
1491,L,298.2,309.0,1341,43.8,171,0
9938,L,298.3,308.1,1505,46.1,80,0
6337,L,300.4,309.8,1395,48.1,201,0
9906,M,298.7,309.1,1423,49.5,200,0
9465,L,298.6,309.4,1440,48.2,136,0
8597,L,297.5,308.2,1327,56.5,189,0
7371,M,299.6,310.1,1455,46.1,76,0
9793,H,298.5,309.4,1573,36.0,97,0
2240,L,299.2,308.6,1381,50.0,193,0
3928,H,302.7,311.5,1556,35.0,164,0
4743,L,303.3,311.3,1592,33.7,14,0
9120,M,297.4,308.4,1675,29.5,59,0
2280,L,299.4,308.7,1525,39.0,90,0
7071,L,300.7,310.7,1333,61.0,177,0
3516,M,301.9,311.1,1605,40.0,179,0
3439,L,301.4,310.4,1471,37.5,193,0
9449,L,298.2,309.0,1780,29.3,91,0
3742,L,302.4,311.3,1503,38.2,120,0
6622,M,301.7,310.7,1861,21.8,84,0
9011,L,297.2,307.9,1441,40.0,195,0
497,M,297.5,309.2,1530,40.0,206,0
3825,L,302.3,310.9,1620,30.3,112,0
6508,L,301.0,310.1,1558,32.6,0,0
5887,L,301.4,311.1,1494,41.9,142,0
7140,L,300.6,310.1,1495,42.3,132,0
3927,L,302.6,311.5,1609,36.0,162,0
620,L,298.3,310.0,1507,44.7,73,0
8999,L,297.1,308.0,1467,42.8,169,0
4565,L,302.8,310.8,1516,39.5,23,0
4080,L,302.0,310.5,1978,22.0,106,0
8736,L,297.3,308.6,1358,47.6,110,0
7036,L,300.6,310.6,1497,38.2,83,0
6767,M,301.4,311.0,1427,43.2,13,0
2746,M,299.7,309.1,1603,38.5,170,0
1705,M,298.1,307.8,1503,44.7,54,0
5965,H,300.5,310.8,1631,30.5,132,0
43,M,298.8,309.1,1368,49.1,117,0
2265,M,299.2,308.4,1415,43.5,53,0
5791,M,301.7,311.2,1563,34.5,139,0
2527,L,298.8,308.6,1501,35.0,55,0
648,L,297.7,309.3,1559,36.9,145,0
4344,L,301.7,309.8,1491,39.3,114,0
5114,L,304.1,313.6,1382,46.7,134,0
1752,L,298.3,307.6,1942,20.6,176,0
8321,M,298.8,309.7,1453,47.7,101,0
9480,H,298.9,309.6,1600,33.5,175,0
7816,M,299.9,311.3,1703,28.4,134,0
5884,L,301.4,311.1,1800,26.0,135,0
6912,L,300.8,311.1,1480,41.1,176,0
6168,M,300.9,310.7,1362,51.6,212,0
3770,M,302.2,311.0,1436,47.0,187,0
4056,L,302.0,311.0,1865,22.7,48,0
3499,L,301.9,311.0,1289,54.9,128,0
2793,L,300.4,309.7,1584,32.6,71,0
6069,M,301.0,310.9,2047,17.9,178,0
2995,L,300.5,309.8,1461,52.5,146,0
3572,M,301.7,310.6,1691,27.7,105,0
8821,L,297.3,308.7,1551,40.0,125,0
2738,M,299.7,309.1,1508,41.2,152,0
1498,L,298.0,308.7,1629,34.3,191,0
9045,L,297.4,308.4,1378,39.9,63,0
4413,L,302.6,310.5,1450,43.2,68,0
8684,L,297.2,308.5,1447,47.9,188,0
4987,L,303.7,312.9,1502,40.5,0,0
8100,L,300.2,311.7,1603,30.5,176,0
2765,M,299.9,309.3,1389,52.8,0,0
1373,M,298.8,310.3,1573,41.8,91,0
4499,H,302.6,310.4,1614,36.0,74,0
5850,M,301.4,311.2,1434,47.6,52,0
9927,M,298.5,308.6,1897,20.2,50,0
9522,M,298.9,310.1,1484,40.4,61,0
5549,L,302.3,311.8,1605,35.2,152,0
2514,L,299.0,308.7,1583,32.5,25,0
87,H,299.0,309.0,1436,43.9,20,0
2278,H,299.3,308.7,1408,44.4,82,0
146,L,298.5,308.4,1513,33.6,172,0
1163,L,296.9,307.8,1400,57.1,202,1
7455,L,300.2,311.6,1446,47.3,66,0
312,M,298.0,308.6,1453,44.1,165,0
8380,L,298.8,309.9,1629,31.9,49,0
1882,L,298.0,307.6,1548,45.8,111,0
8102,L,300.3,311.8,1567,37.7,180,0
3941,L,302.3,311.5,1395,54.2,198,0
7989,L,301.1,312.3,1486,34.9,122,0
6798,M,301.2,310.7,1615,34.9,95,0
20,M,298.9,309.3,1632,32.5,55,0
1668,L,298.2,307.9,1769,27.2,188,0
1947,L,298.2,308.1,1622,34.9,67,0
5589,M,302.5,311.8,1566,37.6,54,0
1210,H,297.0,308.1,2540,13.3,98,0
8114,L,300.4,311.7,1459,45.6,3,0
6019,M,300.8,310.9,1557,31.6,52,0
2311,M,299.0,308.4,1535,47.5,163,0
419,L,297.4,308.4,2151,17.7,0,0
5401,L,302.7,312.4,1477,46.3,251,1
9803,H,298.4,309.3,1984,19.2,132,0
4430,M,302.3,310.1,1731,33.4,112,0
1324,L,298.9,310.1,1361,51.7,192,0
5593,L,302.5,311.9,1437,46.7,65,0
7112,M,300.8,310.4,1450,39.4,62,0
785,L,296.7,307.9,1743,27.9,55,0
70,L,298.9,309.0,1410,65.7,191,1
1674,M,298.1,307.8,1384,43.7,200,0
2566,L,299.4,309.1,1304,50.5,153,0
147,H,298.5,308.4,1612,36.1,174,0
2177,M,299.6,309.3,1387,48.3,25,0
4834,L,303.4,311.9,1377,41.6,34,1
9336,L,298.4,308.9,1501,50.0,203,0
6935,L,300.8,311.4,1536,40.9,22,0
6327,L,300.6,310.0,1455,40.4,172,0
1304,L,298.7,309.9,1593,42.5,146,0
1748,L,298.4,307.9,2381,14.2,164,0
6270,M,300.9,310.5,1444,43.2,27,0
9549,L,299.6,311.1,1521,37.2,131,0
5972,L,300.5,310.8,1509,33.0,153,0
6631,M,301.6,310.5,1414,49.3,106,0
5331,L,303.6,312.9,1588,31.9,53,0
3548,M,301.9,311.0,1467,48.1,43,0
8493,M,298.4,309.5,1514,38.8,128,0
3624,M,302.0,311.3,1530,36.4,27,0
2175,L,299.6,309.2,1572,33.4,20,0
4687,M,303.5,311.6,1562,34.2,107,0
7354,L,299.8,310.3,1687,30.4,33,0
8661,L,297.4,308.5,1295,52.1,130,0
7094,H,300.7,310.3,1369,50.7,12,0
8465,H,298.6,309.7,1672,27.5,54,0
5691,L,302.3,311.8,1435,44.8,98,0
1870,M,298.3,308.1,1630,32.7,83,0
130,L,298.9,308.5,1559,34.3,126,0
4181,L,302.4,310.8,1686,28.8,150,0
2136,L,299.3,309.0,1511,47.8,148,0
4780,L,303.7,312.3,1511,38.9,117,0
6034,L,300.6,310.9,1471,37.9,86,0
5977,H,300.5,310.6,1378,51.5,166,0
4771,L,303.5,311.9,1344,49.3,93,1
2953,H,300.7,309.5,1667,30.5,29,0
6026,L,300.7,311.0,1336,53.3,68,0
2977,M,300.5,309.3,1881,25.5,98,0
7414,M,300.1,311.1,1616,35.2,183,0
1512,L,298.1,308.7,1642,30.3,3,0
9269,L,298.2,308.8,1666,31.5,30,0
7931,L,300.6,311.6,1455,48.0,203,0
6902,L,301.0,311.7,1547,34.5,152,0
2289,M,299.4,308.6,1541,39.1,109,0
8054,L,300.5,311.9,1887,21.7,56,0
6196,L,300.9,310.8,1729,30.2,53,0
7822,L,299.9,311.3,1802,24.4,151,0
2767,M,299.9,309.4,1889,26.0,6,0
2482,L,299.0,308.6,1378,47.8,163,0
3106,L,299.8,309.1,1612,35.4,205,0
3952,M,302.3,311.4,1571,32.7,17,0
5129,L,304.2,313.4,1434,42.5,175,0
2900,L,300.6,309.4,1410,40.6,99,0
1301,L,298.7,309.8,1322,57.0,140,0
9865,M,298.9,309.9,1645,31.4,86,0
1775,M,298.5,308.0,1519,37.3,29,0
4042,L,302.0,310.9,1539,34.2,13,0
1639,L,297.9,307.8,1397,45.0,104,0
8641,L,297.6,308.6,1383,47.5,75,0
3381,L,301.4,310.7,1590,36.3,43,0
2496,M,299.1,308.8,1491,41.0,209,0
2766,M,299.9,309.4,1399,54.8,3,0
702,L,297.7,308.8,1515,40.1,82,0
8067,L,300.4,311.9,1868,21.3,92,0
1879,M,298.1,307.7,1424,47.7,103,0
6455,L,300.7,310.1,1598,32.8,79,0
6285,M,301.2,310.8,1734,31.3,64,0
8081,H,300.2,311.5,1432,43.6,127,0
3617,M,301.8,311.1,1413,42.2,9,0
6433,M,300.3,309.9,1447,46.5,28,0
493,L,297.5,309.3,1404,43.5,195,0
4921,L,303.4,312.2,1337,69.4,52,1
8688,M,297.2,308.5,1604,34.9,200,0
1170,L,297.0,308.1,1355,43.7,217,0
221,L,298.3,308.5,1416,52.7,151,0
6686,L,301.6,310.9,1532,43.6,15,0
6440,L,300.6,310.1,1656,32.7,44,0
6863,M,301.1,311.2,1384,49.4,48,0
6177,L,301.0,310.9,1515,37.3,6,0
4856,L,303.7,312.3,1375,46.2,98,0
5633,L,302.7,312.2,1376,52.8,164,0
4067,M,301.9,310.7,1472,47.0,73,0
7410,L,299.8,310.9,2084,17.6,175,0
5832,L,301.3,311.3,1474,50.7,10,0
9240,H,298.2,308.8,1436,51.9,153,0
6761,L,301.5,310.9,1451,40.6,0,0
9724,L,298.8,309.8,1599,33.6,131,0
1641,L,298.0,307.8,1567,36.4,109,0
2489,L,298.9,308.7,1356,50.7,185,0
980,L,296.2,306.8,1389,53.3,132,0
896,M,295.6,306.2,1435,51.6,126,0
6100,H,300.9,310.7,1609,28.7,39,0
485,L,297.4,309.0,1568,33.7,175,0
9623,L,298.9,310.0,1794,27.2,114,0
818,L,296.8,307.6,1368,52.0,140,0
7066,L,300.8,310.6,1384,52.9,165,0
9643,L,299.4,310.5,1372,46.3,173,0
8317,L,298.8,309.8,1463,40.0,90,0
3642,L,302.3,311.6,1488,41.8,75,0
3808,M,302.3,311.0,1546,35.5,70,0
985,L,296.3,307.1,1419,48.6,142,0
2162,L,299.4,309.1,1464,40.5,215,0
11,H,298.4,308.9,1782,23.9,24,0
981,L,296.1,306.7,1409,42.8,134,0
5483,L,302.6,312.1,1782,26.8,198,0
4052,L,301.8,310.8,1383,46.4,37,0
2961,L,300.7,309.5,1467,44.3,55,0
1339,L,298.6,310.1,1721,27.2,5,0
7985,L,301.0,312.3,1550,34.9,111,0
443,L,297.4,308.5,1399,61.5,61,1
3101,L,299.8,309.1,1578,42.1,191,0
3829,M,302.3,310.8,1762,27.8,127,0
207,L,298.5,308.7,1609,35.3,117,0
3398,L,301.4,310.6,1648,30.7,90,0
6360,L,300.1,309.8,1430,56.7,44,0
8069,M,300.5,311.9,1676,35.2,97,0
5820,L,301.3,311.0,1418,41.9,208,0
9796,L,298.5,309.3,1623,33.1,109,0
3279,L,301.3,310.0,1506,40.8,11,0
9403,L,297.7,308.1,1734,30.7,177,0
2925,L,300.8,309.7,1461,44.3,158,0
8670,M,297.5,308.8,1471,52.3,152,0
619,H,298.2,310.0,1433,44.2,68,0
9840,M,298.4,309.2,1491,51.2,13,0
238,M,298.0,308.1,1552,36.6,190,0
7051,L,300.6,310.4,1457,47.7,120,0
6351,L,300.1,309.7,1362,49.1,23,0
5230,H,303.9,313.1,1790,26.7,17,0
2447,L,299.3,308.6,1422,48.9,83,0
2739,M,299.8,309.1,1496,44.4,155,0
4287,M,301.7,309.9,1434,47.9,189,0
5551,M,302.3,311.9,1508,42.3,159,0
5039,L,304.1,313.3,1732,28.5,132,0
6486,L,300.6,309.8,1629,37.6,162,0
24,L,299.0,309.4,1758,25.7,68,0
3053,L,300.1,309.2,1421,42.5,61,0
4638,M,303.1,311.3,1847,24.7,212,0
4678,H,303.5,311.6,1466,47.0,80,0
546,L,297.6,309.4,1958,22.1,108,0
4902,M,303.6,312.3,1630,32.4,223,0
2847,L,300.3,309.2,1412,44.8,200,0
1590,M,298.1,308.3,1453,41.5,204,0
5705,L,302.5,311.8,1335,52.7,135,0
8976,H,296.7,307.4,1661,34.2,109,0
8600,L,297.6,308.4,1460,40.3,195,0
3821,L,302.3,310.8,1421,41.4,102,0
2577,L,299.5,309.3,1523,41.5,181,0
9671,L,299.0,310.2,1690,30.7,244,0
3846,L,302.3,311.0,1591,32.7,171,0
6032,L,300.6,310.7,1455,40.6,82,0
1217,L,296.9,308.0,1514,41.0,120,0
4549,L,302.6,310.5,1511,37.2,197,0
8749,L,297.3,308.5,1384,39.6,144,0
684,L,297.7,309.0,1874,24.4,28,0
3581,L,301.8,310.6,1650,31.9,126,0
9676,M,299.0,310.2,1298,57.2,10,0
7404,L,299.8,310.8,1376,48.6,159,0
8662,L,297.4,308.5,1643,33.8,132,0
9290,L,298.2,308.9,1367,45.0,85,0
370,H,297.5,308.4,1587,36.1,98,0
5309,L,304.0,313.2,1481,42.6,213,0
6293,L,301.0,310.4,1614,31.6,84,0
1175,M,297.1,308.1,1352,44.4,0,0
5198,H,303.8,312.9,1570,35.8,147,0
4043,L,302.0,310.9,1564,39.0,15,0
2594,H,298.9,308.5,1415,54.0,6,0
3126,L,300.1,309.4,1694,27.4,44,0
9374,L,297.7,308.5,1453,45.5,86,0
5882,L,301.4,311.1,1952,22.7,131,0
3628,L,302.2,311.5,1588,30.6,39,0
7131,L,300.6,309.9,1428,48.8,109,0
9531,H,299.1,310.4,1405,53.6,86,0
5118,L,304.1,313.6,1611,31.4,144,0
9740,L,298.9,310.0,1515,42.9,170,0
1798,M,298.0,307.6,1508,41.8,89,0
6605,M,301.5,310.6,1573,37.4,37,0
8755,L,297.4,308.6,1635,30.5,159,0
9883,L,298.8,309.8,1895,22.0,134,0
4395,L,302.2,310.0,1483,48.7,20,0
7530,L,300.1,311.4,1467,35.7,45,0
6880,H,300.8,311.2,2237,17.0,95,0
2178,M,299.6,309.2,1393,47.7,28,0
169,L,298.4,308.3,1433,62.3,20,1
5611,L,303.1,312.4,1407,41.2,107,0
888,H,295.7,306.2,2161,16.5,105,0
7089,M,300.6,310.3,1614,32.7,0,0
6157,L,301.1,311.1,1508,41.5,184,0
7941,M,300.7,311.7,1532,40.0,0,0
5414,H,302.7,312.5,1527,36.4,26,0
1002,L,296.3,307.1,1662,32.9,190,0
3416,L,301.4,310.4,1579,36.9,133,0
2068,L,299.7,309.6,1553,36.8,174,0
6071,L,300.9,310.9,1615,32.0,183,0
3197,L,300.0,309.1,1489,40.3,7,0
2047,L,299.3,309.1,1388,45.5,123,0
4286,L,301.7,309.9,1317,49.0,187,1
8281,L,298.8,310.6,1602,39.1,211,0
6498,L,300.8,309.9,1312,65.3,192,1
2687,L,299.8,309.4,1633,27.5,29,0
8290,L,298.9,310.6,1406,43.8,12,0
4349,L,301.9,309.8,1507,44.7,131,0
3998,L,302.2,311.1,1394,53.7,140,0
102,L,298.8,308.8,1991,20.7,59,0
9177,L,297.8,308.9,1518,40.4,2,0
5060,L,303.9,312.8,1419,47.9,196,0
9517,L,298.9,310.1,1341,54.5,51,0
4133,M,301.8,310.3,1409,52.5,26,0
5144,M,304.3,313.5,1525,42.0,2,0
7250,L,299.9,310.0,1402,44.7,204,0
1574,L,298.2,308.2,1466,42.4,164,0
5881,L,301.5,311.1,1434,49.6,129,0
5764,H,301.8,311.2,1451,39.4,70,0
6182,L,301.0,310.8,1975,19.7,17,0
5393,L,302.8,312.2,1481,40.2,230,0
8308,M,298.7,310.1,1402,69.7,64,1
3625,M,302.0,311.4,1587,35.9,30,0
7768,H,300.2,311.4,1319,54.6,15,0
5866,M,301.5,311.1,1402,40.0,94,0
8041,L,300.8,311.9,1498,39.3,23,0
7026,H,300.6,310.6,1448,44.7,55,0
3011,L,300.3,309.6,1537,37.1,187,0
7155,L,300.3,310.1,1483,39.9,174,0
6588,M,301.6,310.7,1813,24.6,210,0
3211,M,300.3,309.2,1364,47.6,45,0
4481,H,302.7,310.4,1305,55.2,20,1
2260,L,299.1,308.3,1431,52.3,38,0
3773,L,302.4,311.1,1448,44.8,195,0
1713,L,298.3,307.9,1551,33.8,72,0
617,H,298.1,309.9,1686,29.1,60,0
7113,L,300.9,310.4,1427,47.0,65,0
9188,L,297.9,309.0,1379,47.3,28,0
3321,L,301.5,310.5,2289,16.4,112,0
6803,M,301.1,310.7,1621,31.0,108,0
9145,M,297.5,308.5,1447,41.6,118,0
3674,H,302.3,311.7,1449,44.5,152,0
713,L,297.5,308.7,1453,37.6,112,0
2179,L,299.6,309.2,1602,37.3,31,0
23,M,298.9,309.3,1581,30.7,65,0
9043,M,297.3,308.4,1599,32.9,58,0
9250,L,298.3,309.0,1657,32.2,179,0
801,M,297.0,307.9,1882,24.2,97,0
131,L,298.8,308.4,1473,41.1,128,0
8147,L,299.6,310.9,1533,31.8,91,0
7248,M,300.0,310.1,1314,53.5,199,0
4985,L,303.8,313.1,1256,58.7,213,1
7925,H,300.7,311.9,1389,46.5,186,0
573,L,297.8,309.9,1351,49.0,181,0
5766,L,301.7,311.3,1708,30.5,77,0
3665,M,302.3,311.7,1685,30.8,130,0
98,M,298.9,308.9,1750,29.9,50,0
9899,L,298.7,309.2,1396,44.8,178,0
1514,L,298.1,308.7,1568,32.9,10,0
1286,M,298.5,309.6,1492,41.7,100,0
6098,H,300.9,310.8,1477,38.4,31,0
8238,L,299.1,310.6,1796,26.0,90,0
2579,L,299.4,309.3,1391,46.6,185,0
1928,H,298.0,307.8,1314,47.8,19,0
4214,L,302.1,310.7,1465,40.7,13,0
6667,L,301.3,310.4,1414,51.4,199,0
9411,M,298.0,308.5,1666,31.0,198,0
4000,L,302.0,311.0,1420,45.9,144,0
7218,L,299.9,309.8,1716,28.2,117,0
9812,L,298.2,309.0,1610,31.7,155,0
4047,M,301.9,310.9,1421,46.2,26,0
2720,L,299.5,309.2,1690,29.2,108,0
756,H,296.8,308.1,1492,43.7,222,0
9690,L,299.0,310.1,1362,59.5,46,0
4741,L,303.3,311.5,1601,35.2,10,0
834,L,296.6,307.4,1616,28.0,175,0
5353,M,303.4,312.8,1590,36.3,113,0
1235,H,297.2,308.5,2440,14.0,166,0
2515,L,298.9,308.6,2069,18.7,27,0
8010,H,300.9,312.0,2129,17.8,173,0
8706,L,297.2,308.6,1437,52.4,37,0
3221,M,300.7,309.6,1525,36.5,71,0
3364,L,301.4,310.6,1555,43.3,212,0
4883,L,303.7,312.5,1462,46.2,165,0
710,M,297.6,308.8,1357,49.7,104,0
3922,L,302.7,311.5,1494,41.4,149,0
6375,L,300.0,309.5,1506,38.8,87,0
8839,L,297.5,309.0,1320,54.7,179,0
1352,L,298.7,310.2,1525,43.7,34,0
7499,M,300.2,311.8,1748,28.5,184,0
6544,L,301.4,310.8,1698,29.6,99,0
5723,L,302.2,311.7,1488,44.6,178,0
6217,L,301.1,310.8,1724,27.5,101,0
5375,L,302.9,312.3,1515,40.8,183,0
1270,L,298.1,309.5,1467,41.8,48,0
7043,L,300.6,310.5,1642,29.9,100,0
3810,L,302.2,310.8,1350,56.6,76,0
4721,M,303.4,311.7,1353,44.1,192,1
7226,M,299.8,309.7,1910,21.8,141,0
4855,L,303.7,312.2,1568,33.8,96,0
7722,L,300.5,311.6,1425,42.4,102,0
8180,L,299.8,311.3,1560,35.4,178,0
7626,L,300.6,311.7,1556,34.9,76,0
757,L,296.8,308.0,1584,40.4,227,0
5888,H,301.4,311.1,1445,41.4,144,0
5904,L,300.9,310.5,1894,21.9,188,0
8555,L,298.1,309.0,1592,33.9,85,0
1375,L,298.8,310.3,1553,36.8,97,0
5761,M,301.9,311.3,1522,35.6,63,0
8113,M,300.4,311.8,1442,45.1,0,0
1810,L,298.1,307.7,1767,27.0,127,0
8108,H,300.3,311.9,1390,49.0,194,0
8869,L,297.9,309.0,1456,46.5,52,0
2902,L,300.6,309.4,1425,40.3,103,0
5472,L,302.7,312.3,1346,61.2,170,0
2705,M,299.7,309.2,1608,34.4,68,0
2334,L,299.2,308.5,1445,45.2,222,0
6870,L,301.0,311.2,1412,42.1,64,0
8432,H,298.9,310.1,1324,54.6,185,0
9506,L,299.2,310.3,1429,40.1,23,0
2727,M,299.8,309.4,1423,42.9,124,0
9317,H,298.5,309.4,1417,41.2,155,0
6269,L,300.9,310.5,1616,33.5,25,0
1350,L,298.7,310.2,1402,45.9,30,0
3199,M,300.0,309.1,1463,45.7,11,0
3815,M,302.1,310.6,1326,59.1,88,1
8912,L,297.1,308.3,1773,23.8,169,0
8614,M,297.5,308.5,1401,50.5,6,0
5629,L,302.7,312.1,1688,32.0,155,0
4736,L,303.2,311.5,1544,42.5,227,0
2001,L,298.4,308.1,1279,53.1,9,0
3267,L,301.3,310.1,1269,56.8,195,1
2723,L,299.6,309.3,1558,34.8,115,0
8445,M,298.6,309.9,1818,24.9,9,0
5235,L,303.7,312.9,1461,50.1,31,0
970,L,295.9,306.6,1412,41.0,109,0
3981,M,302.2,311.3,1375,47.0,98,0
2825,M,300.3,309.5,1448,42.4,145,0
8610,L,297.4,308.3,1475,40.5,222,1
7001,M,300.6,310.6,1463,45.5,196,0
5936,L,300.5,310.5,1646,34.5,63,0
1293,M,298.7,309.7,1868,23.8,118,0
5636,L,302.6,312.1,1502,47.3,171,0
3153,M,300.5,309.8,1473,42.3,121,0
7272,M,300.3,310.4,1293,49.7,37,0
5388,L,302.8,312.2,1433,50.0,216,0
6249,L,300.8,310.1,1405,61.2,189,1
8541,L,298.6,309.5,1687,29.3,47,0
8453,M,298.6,310.0,1512,37.5,27,0
5632,L,302.8,312.2,1515,36.8,162,0
7175,L,300.2,310.2,1530,48.5,15,0
6649,L,301.5,310.4,1488,41.1,151,0
1609,L,297.8,307.7,1393,38.0,29,0
6655,L,301.4,310.3,2203,16.6,169,0
7381,L,299.6,310.2,1743,24.8,99,0
9258,M,298.3,309.1,1296,58.7,201,0
9373,L,297.7,308.4,1487,41.4,84,0
7187,M,300.4,310.5,1644,31.4,41,0
1084,L,297.0,307.8,1683,32.3,197,0
3288,M,301.2,310.1,1558,32.6,34,0
4928,M,303.5,312.3,1543,33.3,71,0
3802,M,302.2,310.9,1771,27.6,54,0
3844,L,302.5,311.2,1227,60.1,167,0
9879,L,298.7,309.7,1293,59.1,125,0
6958,L,300.7,311.1,1324,52.2,85,0
7860,M,300.5,311.9,1370,44.8,20,0
2819,L,300.2,309.5,1729,28.4,131,0
6472,L,300.4,309.6,1523,38.5,124,0
8107,M,300.4,312.0,1596,30.4,191,0
8171,L,299.9,311.3,1522,45.7,153,0
1685,L,297.8,307.3,1438,44.5,3,0
6376,H,300.0,309.6,1629,32.3,89,0
3527,H,301.8,310.8,1470,37.6,204,0
257,L,298.1,308.3,1331,63.0,13,0
9180,H,297.9,309.1,1435,44.7,8,0
8728,L,297.2,308.7,1501,38.5,86,0
2888,M,300.5,309.5,1691,27.6,67,0
5006,M,303.7,312.9,1444,52.7,46,0
1645,L,298.0,307.8,1622,33.3,121,0
505,M,297.6,309.3,1529,41.9,3,0
4998,M,303.6,312.8,2659,11.4,26,1
9016,L,297.2,308.1,1431,49.7,210,1
2161,L,299.4,309.0,1507,41.0,213,0
5299,M,303.7,313.1,2130,18.1,185,0
9869,L,298.9,309.9,1526,35.4,96,0
7602,L,300.4,311.2,1351,62.0,18,0
84,L,299.0,309.0,1469,40.1,13,0
235,L,298.2,308.4,1478,42.9,183,0
4716,L,303.4,311.7,1476,42.3,180,0
8751,L,297.3,308.5,1764,30.8,148,0
1269,L,298.0,309.5,1496,45.8,46,0
3898,M,302.2,311.1,1640,32.8,77,0
4028,L,302.0,311.0,1566,37.8,218,0
8649,M,297.4,308.4,1478,46.2,95,0
159,M,298.4,308.2,1499,40.0,211,0
7432,M,300.0,311.4,1352,61.8,10,0
779,L,296.7,308.0,1580,32.2,39,0
8160,H,299.6,310.9,1679,31.2,120,0
7322,L,299.8,310.2,1911,23.5,166,0
1149,L,297.1,308.0,1348,58.0,162,0
9728,L,298.8,309.8,1461,39.4,141,0
5612,M,303.0,312.3,1674,29.5,109,0
9242,L,298.1,308.7,1683,29.1,161,0
666,L,297.5,308.9,1729,28.1,189,0
6483,L,300.6,309.9,1480,43.7,153,0
7146,L,300.5,310.0,1413,44.5,152,0
6712,L,301.5,310.7,1426,46.1,81,0
1238,M,297.1,308.4,1502,37.3,181,0
4814,M,303.3,311.8,1536,40.6,205,0
1917,L,298.0,307.7,1387,50.8,204,0
3675,L,302.2,311.5,1346,52.4,157,0
5785,M,301.8,311.1,1399,41.8,125,0
6759,L,301.7,311.1,1644,32.8,206,0
3537,L,302.0,311.0,1632,34.2,18,0
7418,M,300.1,311.3,1495,41.0,193,0
3273,M,301.3,310.0,1593,30.8,210,0
3287,L,301.2,310.0,1618,37.6,32,0
649,H,297.7,309.3,1400,48.9,147,0
3945,L,302.2,311.2,1381,49.4,207,0
5515,L,302.7,312.0,1828,24.0,63,0
7876,L,300.7,312.3,1898,24.0,60,0
8056,H,300.2,311.6,1496,41.1,60,0
4259,M,302.7,311.1,1297,60.7,125,1
4014,M,302.2,311.1,1728,34.0,179,0
6777,L,301.3,310.6,1451,47.5,42,0
2957,M,300.8,309.6,1404,38.7,44,0
