UDI,Rotational speed,Torque,Tool wear,y
5848,1397,42.3,48,0
5849,2323,15.9,50,0
5850,1434,47.6,52,0
5851,1560,35.3,55,0
5852,1573,32.8,57,0
5853,1798,22.3,59,0
5854,1567,35.1,64,0
5855,1416,53.3,66,0
5856,1424,45.2,68,0
5857,1598,35.9,71,0
5858,1760,23.9,76,0
5859,1348,44.5,78,0
5860,1542,33.6,80,0
5861,1566,33.1,82,0
5862,1554,47.7,84,0
5863,1470,40.6,86,0
5864,1758,25.4,88,0
5865,1486,36.5,91,0
5866,1402,40.0,94,0
5867,1459,45.1,97,0
5868,1494,45.3,99,0
5869,1731,27.9,101,0
5870,2076,18.7,103,0
5871,2055,16.8,105,0
5872,1469,49.5,107,0
5873,1504,42.6,109,0
5874,1396,43.5,112,0
5875,1660,33.8,115,0
5876,1577,39.7,118,0
5877,1426,52.1,121,0
5878,1458,41.4,123,0
5879,1533,45.8,125,0
5880,1701,28.4,127,0
5881,1434,49.6,129,0
5882,1952,22.7,131,0
5883,1469,36.9,133,0
5884,1800,26.0,135,0
5885,1438,43.0,137,0
5886,1647,28.2,140,0
5887,1494,41.9,142,0
5888,1445,41.4,144,0
5889,1507,38.6,149,0
5890,1234,55.8,152,0
5891,1634,32.6,155,0
5892,1334,53.3,157,0
5893,1472,44.5,159,0
5894,1410,52.7,161,0
5895,1597,37.9,164,0
5896,1460,46.7,166,0
5897,1274,55.7,169,0
5898,1517,40.2,171,0
5899,1300,57.2,174,0
5900,1686,27.7,176,0
5901,1485,41.0,181,0
5902,1464,45.8,184,0
5903,1598,35.4,186,0
5904,1894,21.9,188,0
5905,1330,59.0,190,0
5906,1582,31.1,193,0
5907,1533,35.6,198,0
5908,1419,46.4,200,0
5909,1526,36.3,205,0
5910,1364,65.3,208,1
5911,1458,43.4,0,0
5912,1288,64.0,3,0
5913,1659,29.8,6,0
5914,1479,52.3,9,0
5915,1592,36.0,14,0
5916,1532,38.7,16,0
5917,1555,41.9,19,0
5918,1341,52.6,21,0
5919,1541,42.0,23,0
5920,1414,50.6,25,0
5921,1764,25.9,27,0
5922,1336,57.1,29,0
5923,1435,43.3,31,0
5924,1537,35.0,33,0
5925,1369,48.8,36,0
5926,1619,31.3,38,0
5927,1440,51.1,41,0
5928,1649,30.5,43,0
5929,1550,38.7,45,0
5930,1471,45.2,48,0
5931,1483,51.6,50,0
5932,1336,54.4,52,0
5933,1515,36.6,54,0
5934,1373,47.4,56,0
5935,1454,51.2,58,0
5936,1646,34.5,63,0
5937,1548,37.3,65,0
5938,1462,41.3,68,0
5939,1702,33.1,71,0
5940,1409,60.9,73,0
5941,1427,52.8,75,0
5942,1438,48.5,78,1
5943,1450,43.4,80,0
5944,1541,41.3,82,0
5945,1484,38.0,84,0
5946,1415,44.5,87,0
5947,1496,46.4,90,0
5948,1465,45.2,92,0
5949,2113,18.5,95,0
5950,1506,44.0,97,0
5951,1689,28.9,100,0
5952,1650,29.4,102,0
5953,1563,33.8,104,0
5954,1486,38.9,106,0
5955,1732,25.7,109,0
5956,1653,31.6,111,0
5957,1535,37.1,113,0
5958,1637,37.2,115,0
5959,1533,38.5,117,0
5960,1378,51.2,119,0
5961,1606,33.5,121,0
5962,1539,32.3,123,0
5963,1728,26.3,125,0
5964,1656,36.3,127,0
5965,1631,30.5,132,0
5966,1447,46.5,137,0
5967,1396,49.3,142,0
5968,1390,52.5,144,0
5969,1348,56.0,146,0
5970,1491,35.9,148,0
5971,1520,37.6,151,0
5972,1509,33.0,153,0
5973,1445,46.6,155,0
5974,1354,51.8,157,0
5975,1488,39.4,159,0
5976,1654,28.6,161,0
5977,1378,51.5,166,0
5978,1750,30.6,171,0
5979,1448,46.3,173,0
5980,1501,45.3,175,0
5981,1654,32.0,180,0
5982,1347,46.5,183,0
5983,1486,37.1,186,0
5984,1466,45.2,188,0
5985,1346,52.0,193,0
5986,1314,42.4,198,0
5987,1440,52.5,200,0
5988,1608,39.5,202,0
5989,1296,58.2,204,0
5990,1507,46.1,209,0
5991,1343,51.6,211,0
5992,1416,40.4,214,0
5993,1288,47.2,216,0
5994,1407,42.4,218,0
5995,1608,39.2,221,0
5996,1920,22.3,223,0
5997,1386,48.2,225,0
5998,1571,34.6,228,0
5999,1613,36.9,231,0
6000,1671,30.5,234,1
6001,1431,43.2,0,0
6002,1380,47.3,5,0
6003,1683,31.5,8,0
6004,1529,36.2,10,0
6005,1761,26.5,12,0
6006,1570,38.3,14,0
6007,2156,18.0,16,0
6008,1349,54.5,19,0
6009,1431,39.3,22,0
6010,1931,22.0,24,0
6011,1428,43.4,26,0
6012,1564,36.2,31,0
6013,1425,44.0,33,0
6014,1597,30.5,38,0
6015,1618,32.8,40,0
6016,1520,38.0,45,0
6017,1425,45.3,48,0
6018,1398,38.2,50,0
6019,1557,31.6,52,0
6020,1519,43.9,55,0
6021,1619,34.9,57,0
6022,1814,21.4,59,0
6023,1521,39.4,61,0
6024,1369,51.2,63,0
6025,1356,65.3,66,1
6026,1336,53.3,68,0
6027,1403,48.3,70,0
6028,1413,44.3,72,0
6029,1472,47.6,75,0
6030,1452,47.9,77,0
6031,1397,53.7,80,0
6032,1455,40.6,82,0
6033,1754,27.7,84,0
6034,1471,37.9,86,0
6035,1389,48.1,88,0
6036,1702,30.3,91,0
6037,1401,54.6,94,0
6038,1426,46.2,97,0
6039,1496,38.3,99,0
6040,1433,42.6,101,0
6041,1438,46.6,103,0
6042,1418,49.3,106,0
6043,1580,36.6,109,0
6044,1468,41.8,112,0
6045,1522,41.7,115,0
6046,1311,55.8,118,0
6047,1316,56.5,120,0
6048,1853,23.6,122,0
6049,1556,38.8,127,0
6050,1567,34.3,130,0
6051,1546,37.7,133,0
6052,1382,51.2,136,0
6053,2003,20.2,138,0
6054,1748,29.9,140,0
6055,1518,40.1,142,0
6056,1475,42.0,147,0
6057,1634,29.2,149,0
6058,1689,32.9,151,0
6059,1636,35.3,153,0
6060,2235,15.8,156,0
6061,1615,35.6,158,0
6062,1618,29.5,160,0
6063,1407,53.0,165,0
6064,1450,43.3,168,0
6065,1889,23.8,170,0
6066,1568,38.2,172,0
6067,1804,25.8,174,0
6068,1582,37.5,176,0
6069,2047,17.9,178,0
6070,1601,34.0,181,0
6071,1615,32.0,183,0
6072,1452,43.6,185,0
6073,1695,30.2,188,0
6074,1790,26.2,191,0
6075,1533,39.3,194,0
6076,1813,28.5,197,0
6077,1492,36.7,199,0
6078,1479,43.3,201,0
6079,1339,59.1,203,1
6080,1371,44.7,205,0
6081,1468,36.2,208,0
6082,1517,41.7,210,0
6083,1352,46.4,212,0
6084,1389,50.0,214,0
6085,1505,36.2,0,0
6086,1538,36.7,3,0
6087,1482,37.0,5,0
6088,1599,33.0,7,0
6089,1476,39.0,10,0
6090,1509,37.5,12,0
6091,1708,29.1,14,0
6092,1412,57.5,16,0
6093,1658,28.5,18,0
6094,1375,57.2,20,0
6095,1402,48.1,22,0
6096,1452,47.3,25,0
6097,1483,40.8,28,0
6098,1477,38.4,31,0
6099,1924,22.4,36,0
6100,1609,28.7,39,0
6101,1886,21.1,44,0
6102,1616,29.6,47,0
6103,1442,43.2,49,0
6104,1407,45.1,51,0
6105,1461,41.3,53,0
6106,1522,46.2,56,0
6107,1432,48.1,59,0
6108,1438,49.0,61,0
6109,1678,28.1,63,0
6110,1514,38.7,66,0
6111,1534,41.3,69,0
6112,1486,41.2,71,0
6113,1925,22.0,74,0
6114,1724,30.0,76,0
6115,1549,35.5,79,0
6116,1457,47.7,82,0
6117,1453,43.9,84,0
6118,1578,44.4,86,0
6119,1325,61.4,88,0
6120,1471,39.3,91,0
6121,1472,40.0,93,0
6122,1457,37.4,96,0
6123,1402,55.3,98,0
6124,1477,41.5,100,0
6125,1727,30.1,102,0
6126,1995,20.2,105,0
6127,1370,52.5,107,0
6128,1228,66.4,109,0
6129,1499,38.0,111,0
6130,1508,46.9,113,0
6131,1473,44.2,116,0
6132,1640,37.6,118,0
6133,1429,42.5,123,0
6134,1470,40.9,125,0
6135,1581,37.0,127,0
6136,1740,28.9,129,0
6137,1390,40.6,131,0
6138,1988,19.7,136,0
6139,1452,43.0,139,0
6140,1586,33.4,142,0
6141,1589,34.3,144,0
6142,1486,45.7,146,0
6143,1755,27.9,148,0
6144,1575,34.6,150,0
6145,1615,37.7,153,0
6146,1436,41.8,156,0
6147,1470,40.6,159,0
6148,2089,19.8,162,0
6149,1564,37.0,165,0
6150,1420,47.4,167,0
6151,1711,29.1,170,0
6152,1555,35.3,172,0
6153,1592,35.7,174,0
6154,1236,64.4,177,1
6155,1765,24.2,179,0
6156,1634,31.2,182,0
6157,1508,41.5,184,0
6158,1774,29.6,186,0
6159,1677,29.1,188,0
6160,1399,58.0,190,1
6161,1570,34.0,192,0
6162,1479,44.3,194,0
6163,1558,34.9,196,0
6164,1358,48.1,198,0
6165,1656,30.7,200,0
6166,1523,35.8,205,0
6167,1403,40.6,207,0
6168,1362,51.6,212,0
6169,1778,27.1,215,0
6170,1448,38.2,218,0
6171,1559,40.1,220,0
6172,1416,42.2,225,0
6173,1577,37.9,227,1
6174,1633,27.8,0,0
6175,1573,31.2,2,0
6176,1517,44.3,4,0
6177,1515,37.3,6,0
6178,1527,45.3,8,0
6179,1282,67.9,10,1
6180,1396,45.1,12,0
6181,1492,44.6,15,0
6182,1975,19.7,17,0
6183,1475,35.3,19,0
6184,1495,37.3,21,0
6185,1553,35.8,26,0
6186,1918,21.7,28,0
6187,1413,46.6,30,0
6188,1437,56.0,33,0
6189,1450,45.9,35,0
6190,1910,21.9,37,0
6191,1749,26.4,40,0
6192,1916,22.0,42,0
6193,1428,45.3,47,0
6194,1578,38.4,49,0
6195,1571,39.9,51,0
6196,1729,30.2,53,0
6197,1701,30.4,55,0
6198,1493,45.8,57,0
6199,1554,32.7,59,0
6200,1497,43.2,62,0
6201,1679,29.8,64,0
6202,1510,44.5,66,0
6203,1296,54.9,69,0
6204,1404,41.8,71,0
6205,1519,34.9,73,0
6206,1696,27.3,76,0
6207,1669,28.4,79,0
6208,1447,40.7,82,0
6209,1418,46.3,84,0
6210,1407,40.5,87,0
6211,1434,44.5,89,0
6212,1360,48.8,91,0
6213,1402,53.7,93,0
6214,1552,34.9,95,0
6215,1392,44.2,97,0
6216,1521,41.0,99,0
6217,1724,27.5,101,0
6218,1455,46.1,103,0
6219,1366,50.6,106,0
6220,1407,43.9,111,0
6221,1470,49.3,116,0
6222,1359,50.8,118,0
6223,1792,25.8,121,0
6224,1552,37.9,126,0
6225,1612,32.9,129,0
6226,1424,41.4,131,0
6227,1341,59.3,134,0
6228,1479,38.2,139,0
6229,1413,50.1,141,0
6230,2165,17.4,143,0
6231,1641,33.0,145,0
6232,1495,40.8,148,0
6233,1576,30.4,151,0
6234,1467,37.1,153,0
6235,1479,41.2,155,0
6236,1596,33.9,157,0
6237,1512,36.9,159,0
6238,1414,38.8,162,0
6239,1390,57.4,164,0
6240,1644,31.6,166,0
6241,1394,42.8,168,0
6242,1324,52.4,171,0
6243,1476,43.6,173,0
6244,2204,16.6,175,0
6245,1665,30.9,177,0
6246,1445,41.7,180,0
6247,1457,46.8,182,0
6248,1492,46.3,187,0
6249,1405,61.2,189,1
6250,1542,35.5,191,0
6251,1520,37.7,193,0
6252,1598,36.5,195,0
6253,1538,36.1,198,0
6254,1615,30.9,200,0
6255,1408,47.0,202,0
6256,1379,57.3,204,1
6257,1493,37.8,206,1
6258,1376,49.1,0,0
6259,1583,40.7,2,0
6260,1396,47.4,5,0
6261,1436,45.3,8,0
6262,1417,47.6,10,0
6263,1641,33.4,12,0
6264,1698,27.3,14,0
6265,1541,39.1,17,0
6266,1383,46.6,19,0
6267,1368,46.8,21,0
6268,1570,35.2,23,0
6269,1616,33.5,25,0
6270,1444,43.2,27,0
6271,2021,18.8,30,0
6272,1702,29.3,32,0
6273,1429,52.7,35,0
6274,1711,28.9,38,0
6275,1543,32.9,40,0
6276,1628,32.2,43,0
6277,1233,64.6,45,0
6278,1461,40.6,47,0
6279,1568,38.3,49,0
6280,1432,54.4,51,0
6281,1527,41.1,53,0
6282,1455,41.2,56,0
6283,1418,45.4,59,0
6284,1719,29.5,62,0
6285,1734,31.3,64,0
6286,1426,46.1,67,0
6287,1611,35.2,70,0
6288,1479,41.1,72,0
6289,1317,50.9,75,0
6290,1248,61.4,77,0
6291,1932,21.7,79,0
6292,1547,35.8,81,0
6293,1614,31.6,84,0
6294,1512,44.9,86,0
6295,1529,38.7,91,0
6296,1782,24.9,93,0
6297,1429,39.4,98,0
6298,1309,60.7,100,0
6299,1428,44.1,103,0
6300,1385,49.2,105,0
6301,1517,39.4,107,0
6302,1576,39.6,109,0
6303,1437,51.2,112,0
6304,1457,50.5,114,0
6305,1532,37.5,119,0
6306,1603,32.6,121,0
6307,1563,34.4,124,0
6308,1617,34.5,126,0
6309,1686,26.9,128,0
6310,1382,50.4,131,0
6311,2090,17.8,133,0
6312,1446,44.5,135,0
6313,1533,38.1,137,0
6314,1440,47.6,140,0
6315,1793,25.0,142,0
6316,1517,46.1,145,0
6317,1544,36.0,148,0
6318,1321,48.8,150,0
6319,1416,50.9,152,0
6320,1514,40.0,155,0
6321,1304,52.5,157,0
6322,1286,64.9,160,0
6323,1483,40.2,162,0
6324,1351,46.9,165,0
6325,1367,52.6,167,0
6326,1721,32.3,170,0
6327,1455,40.4,172,0
6328,1425,49.5,174,0
6329,1672,29.7,176,0
6330,1641,34.6,178,0
6331,1580,37.0,181,0
6332,1495,47.4,184,0
6333,1994,19.8,189,0
6334,1415,31.8,192,0
6335,1725,30.4,195,0
6336,1430,43.4,198,0
6337,1395,48.1,201,0
6338,1435,43.6,203,0
6339,1681,28.6,206,0
6340,1451,48.6,208,0
6341,1397,45.9,210,1
6342,1421,47.2,0,0
6343,1444,42.0,3,0
6344,1827,23.0,6,0
6345,1374,47.7,8,0
6346,1650,29.6,13,0
6347,1275,60.7,15,0
6348,1421,44.6,17,0
6349,1557,33.8,19,0
6350,1506,35.2,21,0
6351,1362,49.1,23,0
6352,1542,47.1,25,0
6353,1496,38.8,27,0
6354,1491,42.0,29,0
6355,1565,34.8,32,0
6356,1481,37.9,34,0
6357,1420,48.4,36,0
6358,1398,54.8,39,0
6359,1466,45.7,41,0
6360,1430,56.7,44,0
6361,1441,40.1,46,0
6362,1348,57.3,48,0
6363,1738,28.7,51,0
6364,1618,36.2,53,0
6365,1489,41.7,56,0
6366,1412,57.9,59,0
6367,2065,18.1,62,0
6368,1571,33.1,65,0
6369,1423,48.7,67,0
6370,1781,24.9,70,0
6371,1321,46.9,75,0
6372,1546,36.7,77,0
6373,1879,22.4,79,0
6374,1735,28.9,82,0
6375,1506,38.8,87,0
6376,1629,32.3,89,0
6377,1694,28.7,94,0
6378,1541,37.0,96,0
6379,1514,44.6,98,0
6380,1485,45.9,100,0
6381,1430,55.0,102,0
6382,1771,27.1,104,0
6383,1481,41.9,106,0
6384,1483,43.8,108,0
6385,1463,45.1,113,0
6386,1410,48.3,118,0
6387,1656,34.3,120,0
6388,1487,39.2,122,0
6389,1509,46.6,125,0
6390,1677,30.1,130,0
6391,1450,55.0,135,0
6392,1413,43.0,137,0
6393,1680,33.8,140,0
6394,1678,30.5,142,0
6395,1408,44.0,144,0
6396,1376,52.1,147,0
6397,1526,46.4,150,0
6398,1587,32.6,152,0
6399,1351,58.2,155,0
6400,1501,38.0,157,0
6401,1601,35.8,160,0
6402,1573,39.7,162,0
6403,1584,36.7,165,0
6404,1649,33.6,168,0
6405,1183,61.4,170,0
6406,2151,17.5,173,0
6407,1526,45.6,175,0
6408,1611,29.0,177,0
6409,1601,31.7,180,0
6410,1560,40.8,182,0
6411,1544,41.9,184,0
6412,1560,42.3,186,0
6413,1423,44.2,189,0
6414,1614,33.5,191,0
6415,1457,35.1,193,0
6416,1503,42.2,196,0
6417,1484,38.0,198,0
6418,1540,39.9,203,0
6419,1405,52.1,205,0
6420,1394,46.7,210,1
6421,1518,36.4,0,0
6422,1527,41.4,2,0
6423,1377,55.3,4,0
6424,1537,37.5,6,0
6425,1409,43.2,9,0
6426,1393,56.1,12,0
6427,1448,36.8,14,0
6428,1418,49.3,16,0
6429,1743,24.1,18,0
6430,1394,47.4,21,0
6431,1523,39.2,24,0
6432,1353,59.4,26,0
6433,1447,46.5,28,0
6434,1570,34.0,31,0
6435,1494,38.5,33,0
6436,1621,34.1,36,0
6437,1769,26.1,38,0
6438,1282,66.1,40,0
6439,1581,30.3,42,0
6440,1656,32.7,44,0
6441,1648,31.7,46,0
6442,1639,31.4,48,0
6443,1348,54.8,50,0
6444,1537,33.3,52,0
6445,1270,61.0,54,0
6446,1662,34.4,57,0
6447,1471,40.2,59,0
6448,1337,45.8,62,0
6449,1877,24.8,64,0
6450,1519,44.6,69,0
6451,1378,47.3,71,0
6452,1696,27.5,73,0
6453,1376,50.8,75,0
6454,1807,24.2,77,0
6455,1598,32.8,79,0
6456,1565,40.2,81,0
6457,1387,50.6,83,0
6458,1395,48.0,85,0
6459,1302,62.9,87,0
6460,1397,55.2,90,0
6461,1313,52.9,93,0
6462,1505,35.9,95,0
6463,1483,44.0,97,0
6464,1358,60.4,102,0
6465,1735,27.0,107,0
6466,1416,48.5,110,0
6467,1740,31.1,113,0
6468,1692,27.4,115,0
6469,1507,42.5,117,0
6470,1521,35.0,119,0
6471,1379,54.5,122,0
6472,1523,38.5,124,0
6473,1571,33.6,126,0
6474,1547,50.7,131,0
6475,1347,54.3,136,0
6476,1560,30.2,139,0
6477,1384,48.6,141,0
6478,1841,24.6,143,0
6479,1663,29.1,145,1
6480,1418,42.7,147,0
6481,1775,26.6,149,0
6482,1406,48.4,151,0
6483,1480,43.7,153,0
6484,1412,45.3,155,0
6485,1913,22.5,157,0
6486,1629,37.6,162,0
6487,1939,21.4,164,0
6488,1541,36.2,166,0
6489,1330,54.4,171,0
6490,1490,38.8,173,0
6491,1383,44.5,176,0
6492,1468,52.7,178,0
6493,1444,46.0,180,0
6494,1363,53.1,183,0
6495,1617,33.2,185,0
6496,1694,31.1,187,0
6497,1815,27.0,190,0
6498,1312,65.3,192,1
6499,2041,19.2,194,0
6500,1671,26.8,199,0
6501,1416,46.6,201,0
6502,1600,36.0,204,0
6503,2595,13.7,207,0
6504,1465,42.9,209,0
6505,1681,27.4,212,0
6506,1457,39.6,215,0
6507,1454,44.1,217,0
6508,1558,32.6,0,0
6509,1756,30.7,2,0
6510,1564,36.8,7,0
6511,1455,55.3,9,0
6512,2280,15.7,11,0
6513,1433,48.1,14,0
6514,1513,38.0,17,0
6515,1507,41.8,19,0
6516,1480,43.5,21,0
6517,1470,40.1,23,0
6518,1540,36.6,28,0
6519,1212,67.9,30,0
6520,1417,46.9,35,0
6521,1666,34.9,37,0
6522,1666,27.2,40,0
6523,1489,45.8,42,0
6524,1850,27.7,44,0
6525,1874,24.8,47,0
6526,1312,73.6,49,1
6527,1515,38.4,51,0
6528,1516,44.4,53,0
6529,1546,40.0,55,0
6530,1481,40.9,57,0
6531,1605,32.5,59,0
6532,1656,26.2,64,0
6533,1352,52.0,69,0
6534,1504,47.2,74,0
6535,1436,44.2,76,0
6536,1505,43.6,78,0
6537,1406,47.1,83,0
6538,1481,39.7,85,0
6539,1487,44.6,88,0
6540,1436,54.1,90,0
6541,1368,63.7,92,1
6542,1509,38.3,95,0
6543,1543,36.9,97,0
6544,1698,29.6,99,0
6545,1470,46.5,101,0
6546,1738,30.3,104,0
6547,1530,39.9,107,0
6548,1740,29.2,110,0
6549,1770,24.1,112,0
6550,1527,44.0,114,0
6551,1516,46.0,119,0
6552,1616,36.5,121,0
6553,1786,26.1,123,0
6554,1389,52.7,125,0
6555,1639,29.8,127,0
6556,1394,46.7,130,0
6557,1686,27.9,135,0
6558,1638,31.9,137,0
6559,1447,41.9,140,0
6560,1512,39.0,143,0
6561,1961,21.8,148,0
6562,1596,35.4,150,0
6563,1871,21.3,152,0
6564,1942,20.5,155,0
6565,1557,38.2,157,0
6566,1550,36.8,159,0
6567,1966,22.6,161,0
6568,1499,36.1,163,0
6569,1521,36.3,166,0
6570,1375,42.0,168,0
6571,1634,31.1,171,0
6572,1378,49.4,173,0
6573,1428,53.7,176,0
6574,1855,25.3,178,0
6575,1578,33.0,181,0
6576,1451,45.3,183,0
6577,1644,34.9,186,0
6578,1388,45.3,188,0
6579,1543,40.9,190,0
6580,1501,41.6,192,0
6581,1507,39.1,194,0
6582,1559,36.0,196,0
6583,1528,35.7,198,0
6584,1503,38.2,200,0
6585,1372,44.0,203,0
6586,1600,32.8,205,0
6587,1453,44.0,208,0
6588,1813,24.6,210,0
6589,1457,40.4,213,0
6590,1553,38.9,0,0
6591,1763,25.9,3,0
6592,2023,20.9,5,0
6593,1457,47.8,7,0
6594,1679,29.5,10,0
6595,2103,19.7,12,0
6596,1460,38.6,14,0
6597,1454,39.4,17,0
6598,1481,46.8,20,0
6599,1424,51.1,22,0
6600,1494,39.5,24,0
6601,1424,47.0,26,0
6602,1347,47.9,29,0
6603,1374,46.7,32,0
6604,1403,47.4,34,0
6605,1573,37.4,37,0
6606,1691,30.1,40,0
6607,1538,44.3,43,0
6608,1556,39.1,48,0
6609,1593,36.8,50,0
6610,1474,39.9,53,0
6611,1543,34.0,55,0
6612,1587,33.8,57,0
6613,1222,70.0,62,0
6614,1513,41.1,64,0
6615,1660,28.7,66,0
6616,1545,42.1,68,0
6617,1380,45.8,70,0
6618,1321,60.8,73,0
6619,1309,65.8,75,1
6620,1627,31.3,78,0
6621,1791,23.8,81,0
6622,1861,21.8,84,0
6623,1493,51.1,87,0
6624,1442,41.1,89,0
6625,1532,39.8,92,0
6626,1421,44.4,94,0
6627,1613,42.5,97,0
6628,1876,22.1,99,0
6629,1593,34.5,102,0
6630,1397,49.4,104,0
6631,1414,49.3,106,0
6632,1378,55.3,109,0
6633,1301,51.2,112,0
6634,1737,29.3,114,0
6635,1396,44.5,117,0
6636,1534,39.3,119,0
6637,1774,25.5,121,0
6638,1453,48.0,124,0
6639,1453,44.2,129,0
6640,1380,48.4,131,0
6641,1334,43.2,133,0
6642,1702,28.7,135,0
6643,1431,37.5,137,0
6644,1308,60.5,139,0
6645,1565,43.9,142,0
6646,1486,39.6,144,0
6647,1479,34.2,147,0
6648,1927,22.4,149,0
6649,1488,41.1,151,0
6650,1350,54.9,153,0
6651,1561,35.3,156,0
6652,1276,55.6,158,0
6653,1580,35.7,161,0
6654,1610,29.1,166,0
6655,2203,16.6,169,0
6656,1639,32.7,171,0
6657,1553,44.7,173,0
6658,1374,47.6,176,0
6659,1430,50.9,178,0
6660,1626,31.3,180,0
6661,1421,43.8,182,0
6662,1501,39.8,187,0
6663,2093,18.7,190,0
6664,1504,47.2,193,0
6665,1538,38.4,195,0
6666,1440,41.5,197,0
6667,1414,51.4,199,0
6668,1536,39.9,201,0
6669,1476,39.2,206,0
6670,1571,33.9,208,0
6671,1998,20.2,210,0
6672,1357,42.1,212,0
6673,1424,50.5,214,0
6674,1380,51.8,216,1
6675,1618,35.5,218,0
6676,1579,28.0,220,0
6677,1423,44.0,222,0
6678,1435,38.5,224,0
6679,1336,65.6,0,1
6680,1392,42.4,3,0
6681,1417,49.7,5,0
6682,1425,45.1,7,0
6683,1512,38.9,9,0
6684,1318,50.6,11,0
6685,1538,40.4,13,0
6686,1532,43.6,15,0
6687,1715,24.8,17,0
6688,1700,28.7,19,0
6689,1548,40.3,21,0
6690,1546,43.0,23,0
6691,1343,49.2,25,0
6692,1510,47.8,27,0
6693,1839,23.6,30,0
6694,1756,26.7,33,0
6695,1300,62.7,36,0
6696,1311,55.8,39,0
6697,1636,31.3,42,0
6698,1643,34.1,44,0
6699,1418,44.7,46,0
6700,1516,40.4,48,0
6701,1419,50.2,51,0
6702,1623,34.1,56,0
6703,1664,32.0,58,0
6704,1744,28.2,61,0
6705,1510,36.0,64,0
6706,1382,58.1,67,0
6707,1381,46.1,70,0
6708,1556,39.0,72,0
6709,1464,37.4,74,0
6710,1481,37.6,77,0
6711,1323,49.7,79,0
6712,1426,46.1,81,0
6713,1516,36.4,83,0
6714,1416,45.2,88,0
6715,1440,53.8,90,0
6716,1576,30.4,92,0
6717,1387,53.6,94,0
6718,1464,48.6,96,0
6719,2137,18.0,99,0
6720,1431,40.6,101,0
6721,1458,48.0,104,0
6722,1280,61.0,106,0
6723,1657,28.7,108,0
6724,1565,36.1,110,0
6725,1560,36.8,113,0
6726,1359,47.1,115,0
6727,1500,41.0,118,0
6728,1785,25.5,120,0
6729,1891,23.2,122,0
6730,1524,40.4,124,0
6731,1431,42.3,129,0
6732,1385,51.2,132,0
6733,1503,44.8,134,0
6734,1311,46.8,136,0
6735,1575,40.1,139,0
6736,1485,40.1,142,0
6737,1527,42.2,144,0
6738,1537,33.5,146,0
6739,1463,50.1,149,0
6740,1482,43.6,154,0
6741,1417,55.9,156,0
6742,1506,39.5,158,0
6743,1639,30.0,161,0
6744,1418,38.0,166,0
6745,1298,58.1,168,0
6746,1395,44.6,171,0
6747,1578,40.5,174,0
6748,1597,29.8,177,0
6749,2016,19.3,180,0
6750,1585,35.9,185,0
6751,1505,44.0,187,0
6752,1505,37.1,190,0
6753,1706,29.5,193,0
6754,1385,50.7,195,0
6755,1495,36.9,197,0
6756,1663,31.6,199,0
6757,1840,26.6,202,0
6758,1822,26.2,204,0
6759,1644,32.8,206,0
6760,1441,44.3,208,1
6761,1451,40.6,0,0
6762,1400,50.8,2,0
6763,1362,53.2,4,0
6764,1782,26.5,6,0
6765,1536,38.3,9,0
6766,1580,32.3,11,0
6767,1427,43.2,13,0
6768,1509,41.7,16,0
6769,1434,39.5,18,0
6770,1392,52.6,23,0
6771,1509,40.1,25,0
6772,1962,22.5,28,0
6773,1536,39.3,31,0
6774,1381,47.9,33,0
6775,1747,27.3,35,0
6776,1670,30.0,40,0
6777,1451,47.5,42,0
6778,1951,21.3,44,0
6779,1819,25.5,46,0
6780,1372,54.2,49,0
6781,1560,38.5,52,0
6782,1494,35.3,54,0
6783,1531,53.4,57,0
6784,1450,46.9,59,0
6785,1391,52.5,61,0
6786,1389,45.3,64,0
6787,1409,50.9,66,0
6788,1388,58.5,68,0
6789,1410,43.9,73,0
6790,1646,30.7,76,0
6791,2219,16.7,79,0
6792,1551,41.2,82,0
6793,1811,24.0,84,0
6794,1608,31.4,86,0
6795,1428,55.2,88,0
6796,1477,50.4,90,0
6797,1300,58.3,92,0
6798,1615,34.9,95,0
6799,1676,32.4,98,0
6800,2636,12.2,100,1
6801,1310,48.8,103,0
6802,1334,48.2,106,0
6803,1621,31.0,108,0
6804,1367,43.4,111,0
6805,1588,33.7,114,0
6806,1497,37.6,116,0
6807,1608,32.9,119,0
6808,1549,41.4,121,0
6809,1391,45.0,123,0
6810,1490,38.1,125,0
6811,1727,34.5,127,0
6812,1504,46.4,129,0
6813,1350,53.8,131,0
6814,1420,43.0,133,0
6815,1465,44.1,136,0
6816,1427,44.1,141,0
6817,1477,43.2,143,0
6818,1493,48.1,145,0
6819,1657,29.9,148,0
6820,1359,46.0,151,0
6821,1551,34.5,153,0
6822,1545,37.5,155,0
6823,1709,29.2,158,0
6824,1268,56.3,161,0
6825,1740,25.3,164,0
6826,1828,25.1,166,0
6827,1822,21.6,168,0
6828,1515,41.8,170,0
6829,1392,52.9,173,0
6830,1474,35.7,175,0
6831,1359,53.4,180,0
6832,1565,52.3,183,0
6833,1384,42.5,185,0
6834,1387,53.1,188,0
6835,1378,51.1,190,0
6836,1809,25.7,192,0
6837,1339,52.8,194,0
6838,1423,38.6,199,0
6839,1570,41.6,202,0
6840,1558,34.1,204,0
6841,1799,21.7,206,0
6842,1591,35.0,208,0
6843,1635,29.6,211,0
6844,1509,42.5,213,0
6845,1838,23.2,215,0
