index,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet
12076,85.9,6.7,31.0,0.0,42.2,-15.5,-12.1,-8.8,2.4,18.33
12077,87.1,6.4,31.0,0.0,42.2,-15.4,-12.2,-9.0,2.4,18.73
12078,86.9,6.4,31.0,0.0,44.5,-15.4,-12.2,-9.0,2.4,18.99
12079,86.7,6.3,31.0,0.0,45.8,-15.5,-12.3,-9.2,2.4,19.57
12080,85.1,6.3,31.0,0.0,47.1,-15.6,-12.4,-9.3,2.4,19.82
12081,84.7,6.3,31.0,0.0,46.2,-15.8,-12.6,-9.5,2.4,18.77
12082,84.3,6.2,31.0,0.0,45.4,-15.7,-12.6,-9.5,2.4,19.12
12083,83.1,6.2,31.0,0.0,44.6,-15.8,-12.7,-9.6,2.4,19.67
12084,82.5,6.2,31.0,0.0,44.9,-16.1,-13.0,-9.9,2.3,20.16
12085,80.8,6.3,31.0,0.0,44.2,-16.4,-13.2,-10.1,2.3,20.57
12086,79.3,6.2,31.0,0.0,44.5,-16.4,-13.3,-10.2,2.3,20.43
12087,77.9,6.2,31.0,0.0,43.5,-16.0,-12.9,-9.8,2.3,21.0
12088,77.9,6.2,31.0,0.0,44.6,-16.1,-13.0,-9.9,2.3,21.45
12089,76.7,6.3,31.0,0.0,42.8,-16.2,-13.0,-9.9,2.3,22.33
12090,76.2,6.2,31.0,0.0,44.8,-16.3,-13.2,-10.1,2.3,23.34
12091,74.2,6.3,31.0,0.0,46.3,-16.5,-13.3,-10.2,2.2,23.85
12092,73.7,6.3,31.0,0.0,47.5,-16.7,-13.5,-10.4,2.2,24.2
12093,72.1,6.2,31.0,0.0,49.7,-16.6,-13.5,-10.4,2.2,24.44
12094,72.9,6.2,31.0,0.0,50.3,-16.6,-13.5,-10.4,2.2,24.41
12095,69.4,6.1,31.0,0.0,50.3,-17.0,-13.9,-10.9,2.2,23.5
12096,68.5,6.3,31.0,0.0,49.8,-17.2,-14.0,-10.9,2.1,22.83
12097,69.0,6.1,31.0,0.0,47.9,-17.0,-13.9,-10.9,2.0,20.2
12098,68.8,6.1,31.0,0.0,47.0,-17.2,-14.1,-11.1,2.0,19.83
12099,68.5,6.2,31.0,0.0,45.5,-17.3,-14.2,-11.1,2.0,18.96
12100,68.5,6.3,31.0,0.0,47.5,-17.5,-14.3,-11.2,1.9,20.96
12101,69.7,6.3,31.0,0.0,48.1,-17.8,-14.6,-11.5,1.8,20.11
12102,69.8,6.4,31.0,0.0,48.4,-17.9,-14.7,-11.5,1.8,19.19
12103,70.0,6.4,31.0,0.1,47.4,-17.7,-14.5,-11.3,1.8,18.66
12104,71.4,6.4,31.0,0.1,47.5,-17.7,-14.5,-11.3,1.8,18.33
12105,73.5,6.5,31.0,0.0,47.9,-17.8,-14.5,-11.3,1.8,18.48
12106,74.9,6.5,31.0,0.0,48.5,-17.9,-14.6,-11.4,1.8,18.4
12107,75.0,6.6,31.0,0.0,47.5,-17.9,-14.6,-11.3,1.8,17.22
12108,75.8,6.6,31.0,0.0,47.7,-18.0,-14.7,-11.4,1.8,16.12
12109,76.0,6.6,31.0,0.0,46.8,-18.3,-15.0,-11.7,1.8,14.89
12110,75.0,6.8,31.0,0.0,44.6,-19.0,-15.6,-12.2,1.7,13.9
12111,73.7,6.9,31.0,0.0,42.6,-19.7,-16.2,-12.8,1.6,12.92
12112,72.7,7.1,31.0,0.0,39.7,-20.4,-16.8,-13.3,1.5,11.83
12113,71.3,7.3,31.0,0.1,35.2,-20.8,-17.1,-13.5,1.4,10.53
12114,71.7,7.5,31.0,0.1,30.2,-20.0,-16.2,-12.5,1.5,9.23
12115,71.6,7.7,31.0,0.1,26.5,-20.1,-16.2,-12.4,1.5,8.33
12116,70.2,7.9,31.0,0.1,24.0,-20.3,-16.3,-12.4,1.5,10.45
12117,70.1,8.0,31.0,0.0,22.6,-20.5,-16.5,-12.5,1.5,9.82
12118,68.9,7.9,31.0,0.0,21.5,-20.9,-16.9,-13.0,1.5,8.58
12119,67.5,7.8,31.0,0.0,20.4,-20.9,-17.0,-13.1,1.5,7.98
12120,66.4,7.3,31.0,0.0,17.4,-20.9,-17.2,-13.6,1.4,6.52
12121,66.5,7.2,31.0,0.0,16.7,-20.9,-17.3,-13.7,1.4,5.87
12122,65.6,7.2,31.0,0.1,16.1,-21.0,-17.4,-13.8,1.3,5.22
12123,63.4,7.1,31.0,0.1,15.4,-21.0,-17.4,-13.9,1.3,5.37
12124,60.7,7.0,31.0,0.1,14.8,-20.9,-17.4,-13.9,1.3,5.03
12125,58.3,6.9,31.0,0.0,14.4,-21.0,-17.5,-14.1,1.4,4.76
12126,57.0,6.8,31.0,0.0,13.5,-21.0,-17.6,-14.2,1.4,4.44
12127,56.7,6.9,31.0,0.0,12.7,-21.4,-17.9,-14.5,1.4,4.35
12128,57.6,7.1,31.0,0.0,12.7,-21.8,-18.2,-14.7,1.4,4.48
12129,56.9,7.2,31.0,0.0,12.4,-22.1,-18.5,-14.9,1.3,3.34
12130,56.7,7.6,31.0,0.0,11.9,-23.2,-19.4,-15.6,1.3,3.65
12131,56.5,7.6,31.0,0.0,11.7,-23.4,-19.6,-15.8,1.2,5.42
12132,55.3,7.6,31.0,0.0,11.5,-24.4,-20.6,-16.8,1.2,5.87
12133,55.3,7.7,31.0,0.0,11.3,-24.9,-21.0,-17.2,1.1,6.15
12134,55.4,7.6,31.0,0.0,10.8,-25.0,-21.2,-17.4,1.1,6.42
12135,55.5,7.6,31.0,0.0,10.9,-25.1,-21.3,-17.5,1.1,6.84
12136,55.7,7.5,31.0,0.0,11.3,-25.2,-21.4,-17.7,1.0,7.28
12137,54.2,7.5,31.0,0.0,12.7,-25.8,-22.0,-18.3,1.1,8.07
12138,54.8,7.7,31.0,0.0,13.4,-26.0,-22.1,-18.3,1.1,8.75
12139,55.4,7.6,31.0,0.0,15.5,-26.1,-22.3,-18.5,1.0,9.79
12140,55.2,7.7,31.0,0.0,16.7,-26.2,-22.3,-18.5,1.0,10.45
12141,55.6,7.7,31.0,0.0,16.1,-26.4,-22.5,-18.7,1.0,10.02
12142,56.0,7.7,31.0,0.0,15.4,-26.4,-22.5,-18.7,1.0,10.18
12143,57.6,7.7,31.0,0.0,13.8,-26.5,-22.6,-18.8,1.0,9.1
12144,59.5,7.7,31.0,0.0,13.2,-26.6,-22.7,-18.9,1.0,8.26
12145,60.5,7.8,31.0,0.0,12.4,-26.6,-22.7,-18.8,1.0,7.69
12146,60.2,7.7,31.0,0.0,11.9,-26.7,-22.8,-19.0,1.0,6.13
12147,61.1,7.8,31.0,0.0,12.1,-26.8,-22.9,-19.0,1.0,5.91
12148,61.9,7.8,31.0,0.0,12.2,-26.8,-22.9,-19.0,0.9,5.93
12149,62.7,7.8,31.0,0.0,12.3,-26.5,-22.6,-18.7,0.9,6.14
12150,63.6,7.8,31.0,0.0,12.6,-26.5,-22.6,-18.7,0.9,6.63
12151,64.5,7.8,31.0,0.0,12.5,-26.4,-22.5,-18.6,1.0,7.2
12152,64.1,7.7,31.0,0.0,12.6,-26.5,-22.6,-18.8,1.0,8.58
12153,56.6,7.7,31.0,0.0,12.2,-26.5,-22.6,-18.8,1.0,9.21
12154,67.7,7.6,31.0,0.0,12.4,-26.2,-22.4,-18.6,1.0,11.34
12155,67.4,7.5,31.0,0.0,12.6,-26.2,-22.4,-18.7,1.0,10.6
12156,68.2,7.5,31.0,0.0,13.0,-26.6,-22.8,-19.1,1.0,11.16
12157,67.9,7.3,31.0,0.0,13.0,-26.5,-22.8,-19.2,1.0,11.16
12158,67.6,7.3,31.0,0.0,12.7,-26.4,-22.7,-19.1,1.0,11.22
12159,67.5,7.2,31.0,0.0,12.6,-26.3,-22.7,-19.1,1.0,11.45
12160,66.8,7.2,31.0,0.0,12.5,-26.3,-22.7,-19.1,1.0,11.86
12161,66.8,7.1,31.0,0.0,13.0,-26.4,-22.8,-19.3,1.0,12.02
12162,67.6,7.1,31.0,0.0,12.6,-26.4,-22.8,-19.3,1.0,10.15
12163,66.6,7.1,31.0,0.0,13.7,-26.5,-22.9,-19.4,0.9,12.99
12164,66.9,7.1,31.0,0.0,14.3,-26.5,-22.9,-19.4,0.9,13.23
12165,66.0,7.2,31.0,0.0,14.4,-27.0,-23.4,-19.8,0.9,11.35
12166,66.4,7.2,31.0,0.0,14.7,-27.1,-23.5,-19.9,0.9,13.23
12167,66.9,7.3,31.0,0.0,15.8,-27.7,-24.0,-20.4,0.9,13.08
12168,67.1,7.5,31.0,0.0,17.0,-28.0,-24.2,-20.5,0.9,13.04
12169,66.1,7.6,31.0,0.0,18.5,-28.2,-24.4,-20.6,0.9,13.27
12170,67.0,7.7,31.0,0.0,20.2,-28.4,-24.5,-20.7,0.9,13.82
12171,67.3,7.8,31.0,0.0,20.0,-27.9,-24.0,-20.1,0.9,13.66
12172,69.1,7.7,31.0,0.0,19.2,-28.1,-24.2,-20.4,0.9,13.22
12173,69.8,7.8,31.0,0.0,18.5,-28.3,-24.4,-20.5,0.9,12.67
12174,70.6,7.9,31.0,0.0,18.8,-28.8,-24.8,-20.9,0.8,12.35
12175,71.3,8.0,31.0,0.0,18.6,-29.2,-25.2,-21.2,0.8,7.57
12176,71.9,8.0,31.0,0.0,18.6,-29.5,-25.5,-21.5,0.8,7.54
12177,73.8,8.0,31.0,0.0,18.0,-29.5,-25.5,-21.5,0.8,7.06
12178,74.1,8.1,31.0,0.0,18.6,-30.2,-26.1,-22.1,0.7,6.73
12179,74.2,8.1,31.0,0.0,17.3,-31.2,-27.1,-23.1,0.6,6.56
12180,74.1,8.1,31.0,0.1,17.2,-32.1,-28.0,-24.0,0.4,7.78
12181,74.0,7.8,31.0,0.0,17.2,-31.4,-27.5,-23.6,0.5,7.65
12182,73.7,7.7,31.0,0.0,16.6,-31.4,-27.5,-23.7,0.5,7.65
12183,73.4,7.6,31.0,0.0,16.0,-31.4,-27.6,-23.8,0.5,7.9
12184,73.6,7.4,31.0,0.0,16.2,-31.5,-27.8,-24.1,0.5,8.25
12185,73.4,7.5,31.0,0.0,15.1,-31.7,-27.9,-24.2,0.5,7.77
12186,73.2,7.4,31.0,0.0,14.8,-31.9,-28.2,-24.5,0.4,7.14
12187,72.9,7.6,31.0,0.1,13.9,-32.8,-29.0,-25.2,0.3,6.81
12188,72.6,7.7,31.0,0.1,13.7,-31.7,-27.8,-24.0,0.4,9.14
12189,72.3,7.8,31.0,0.0,12.3,-31.7,-27.8,-23.9,0.5,8.62
12190,71.7,8.0,31.0,0.0,12.2,-32.0,-28.0,-24.0,0.5,5.51
12191,71.3,8.1,31.0,0.0,11.5,-32.3,-28.2,-24.2,0.5,5.77
12192,70.4,8.4,31.0,0.0,10.8,-33.3,-29.1,-24.9,0.5,6.05
12193,70.2,8.6,31.0,0.0,10.8,-33.5,-29.2,-24.9,0.5,6.58
12194,71.5,8.9,31.0,0.0,11.0,-34.0,-29.5,-25.1,0.5,7.27
12195,68.8,9.3,31.0,0.0,10.3,-34.7,-30.0,-25.4,0.4,7.05
12196,69.5,9.6,31.0,0.0,10.0,-35.0,-30.2,-25.4,0.4,6.98
12197,70.2,9.8,31.0,0.0,9.4,-35.5,-30.6,-25.7,0.4,6.66
12198,71.0,10.2,31.0,0.0,9.4,-36.1,-31.0,-25.9,0.4,6.72
12199,70.4,10.4,31.0,0.0,9.4,-36.2,-31.0,-25.8,0.4,6.71
12200,71.1,10.4,31.0,0.0,9.3,-36.7,-31.5,-26.3,0.4,6.62
12201,71.4,10.3,31.0,0.0,9.2,-37.0,-31.8,-26.7,0.3,6.47
12202,71.4,10.1,31.0,0.0,8.6,-37.0,-31.9,-26.9,0.3,6.01
12203,71.4,10.0,31.0,0.0,8.7,-37.2,-32.2,-27.2,0.3,6.03
12204,71.7,10.0,31.0,0.0,9.0,-37.8,-32.8,-27.8,0.3,6.26
12205,72.1,9.9,31.0,0.0,9.4,-38.3,-33.3,-28.4,0.2,6.75
12206,71.3,9.9,31.0,0.1,9.4,-38.6,-33.6,-28.7,0.1,6.61
12207,71.8,9.7,31.0,0.0,9.7,-38.1,-33.2,-28.4,0.2,6.32
12208,72.4,9.5,31.0,0.0,9.0,-37.9,-33.1,-28.4,0.2,5.59
12209,74.2,9.5,31.0,0.0,9.5,-37.8,-33.0,-28.3,0.2,5.74
12210,74.7,9.3,31.0,0.0,9.0,-36.8,-32.1,-27.5,0.3,5.4
12211,75.3,9.2,31.0,0.0,9.6,-36.4,-31.8,-27.2,0.4,5.88
12212,74.8,9.1,31.0,0.0,9.7,-36.4,-31.8,-27.3,0.4,6.17
12213,75.2,9.1,31.0,0.0,9.8,-36.2,-31.6,-27.1,0.4,6.62
12214,75.2,8.9,31.0,0.0,9.8,-35.8,-31.3,-26.9,0.4,6.66
12215,75.4,8.8,31.0,0.0,9.4,-35.6,-31.2,-26.8,0.4,6.45
12216,75.2,8.6,31.0,0.0,10.0,-35.1,-30.8,-26.5,0.4,5.56
12217,74.9,8.5,31.0,0.0,10.2,-34.9,-30.6,-26.4,0.4,5.65
12218,74.8,8.4,31.0,0.0,10.5,-34.7,-30.5,-26.3,0.4,5.86
12219,74.6,8.4,31.0,0.0,10.3,-34.8,-30.6,-26.4,0.4,8.78
12220,76.0,8.2,31.0,0.0,9.8,-34.8,-30.7,-26.6,0.5,8.94
12221,77.0,8.1,31.0,0.1,9.1,-35.7,-31.6,-27.6,0.1,8.3
12222,78.1,8.0,31.0,0.1,9.0,-36.3,-32.3,-28.3,0.1,8.07
12223,78.0,7.9,31.0,0.1,9.0,-37.1,-33.1,-29.2,0.1,7.93
12224,76.6,8.1,31.0,0.1,8.1,-38.2,-34.1,-30.1,0.1,4.88
12225,76.5,8.0,31.0,0.1,8.7,-37.6,-33.6,-29.6,0.1,5.58
12226,75.3,8.2,31.0,0.1,8.7,-37.3,-33.2,-29.1,0.1,6.04
12227,73.0,8.6,31.0,0.1,7.9,-38.5,-34.2,-29.9,0.1,5.81
12228,71.9,8.6,31.0,0.1,8.4,-37.4,-33.1,-28.8,0.1,6.48
12229,71.1,8.7,31.0,0.1,8.2,-37.4,-33.0,-28.7,0.1,6.68
12230,70.1,8.7,31.0,0.0,8.1,-37.2,-32.8,-28.5,0.2,6.13
12231,70.6,8.7,31.0,0.0,8.0,-36.9,-32.5,-28.2,0.2,6.0
12232,72.3,8.4,31.0,0.0,8.7,-34.3,-30.1,-25.9,0.5,6.64
12233,72.8,8.1,31.0,0.0,8.8,-33.5,-29.4,-25.4,0.5,7.02
12234,74.4,7.9,31.0,0.0,9.8,-33.3,-29.3,-25.4,0.5,8.2
12235,74.8,7.7,31.0,0.0,10.0,-33.1,-29.2,-25.4,0.5,8.96
12236,75.4,7.5,31.0,0.0,11.1,-33.1,-29.3,-25.6,0.5,9.5
12237,76.0,7.2,31.0,0.0,12.3,-32.0,-28.4,-24.8,0.5,9.78
12238,76.6,7.0,31.0,0.0,13.8,-31.9,-28.4,-24.9,0.5,10.32
12239,77.2,7.0,31.0,0.0,14.3,-32.3,-28.8,-25.3,0.5,10.52
12240,79.0,6.8,31.0,0.0,15.6,-32.1,-28.7,-25.3,0.5,11.53
12241,79.4,6.8,31.0,0.0,14.9,-32.7,-29.3,-25.9,0.6,11.3
12242,81.0,6.7,31.0,0.0,16.0,-32.1,-28.7,-25.4,0.6,12.44
12243,83.9,6.5,31.0,0.0,16.9,-31.2,-27.9,-24.7,0.7,13.25
12244,85.6,6.3,31.0,0.0,17.7,-29.6,-26.4,-23.3,0.6,16.48
12245,87.1,6.3,31.0,0.0,18.2,-29.4,-26.2,-23.1,0.6,16.8
12246,88.0,6.2,31.0,0.0,16.9,-29.7,-26.6,-23.5,0.6,14.97
12247,86.2,6.3,31.0,0.0,15.8,-30.9,-27.7,-24.6,0.5,13.2
12248,84.6,6.5,31.0,0.0,13.9,-32.4,-29.1,-25.9,0.5,10.06
12249,82.3,6.6,31.0,0.0,12.9,-33.9,-30.6,-27.3,0.4,9.27
12250,80.6,6.6,31.0,0.0,12.1,-34.9,-31.6,-28.3,0.3,8.59
12251,80.1,6.6,31.0,0.0,12.0,-35.4,-32.1,-28.8,0.4,8.63
12252,78.4,6.7,31.0,0.0,12.0,-36.3,-32.9,-29.6,0.3,8.82
12253,77.9,6.7,31.0,0.0,11.0,-36.8,-33.4,-30.1,0.3,8.51
12254,76.1,6.8,31.0,0.0,10.9,-37.3,-33.9,-30.5,0.4,9.04
12255,74.6,6.9,31.0,0.0,10.7,-37.4,-33.9,-30.5,0.3,8.79
12256,74.5,6.7,31.0,0.0,10.5,-37.6,-34.2,-30.9,0.3,7.99
12257,73.0,6.7,31.0,0.0,10.2,-37.8,-34.4,-31.1,0.3,7.28
12258,71.5,6.7,31.0,0.0,9.9,-38.1,-34.7,-31.4,0.3,6.68
12259,68.7,6.7,31.0,0.0,8.8,-38.7,-35.3,-32.0,0.3,5.74
12260,67.0,6.7,31.0,0.0,8.4,-39.0,-35.6,-32.3,0.3,4.41
12261,65.5,6.9,31.0,0.0,7.2,-39.9,-36.4,-33.0,0.2,3.49
12262,65.1,6.9,31.0,0.0,6.8,-40.0,-36.5,-33.1,0.2,2.87
12263,62.3,6.9,31.0,0.0,6.4,-39.9,-36.4,-33.0,0.3,2.17
12264,60.9,6.8,31.0,0.0,6.0,-38.7,-35.3,-31.9,0.3,1.58
12265,59.8,6.6,31.0,0.0,6.2,-37.1,-33.8,-30.5,0.4,1.36
12266,58.6,6.7,31.0,0.0,6.6,-36.8,-33.4,-30.1,0.3,1.54
12267,58.8,6.7,31.0,0.0,6.5,-36.0,-32.6,-29.3,0.3,1.98
12268,56.5,6.7,31.0,0.0,7.2,-35.5,-32.1,-28.8,0.3,2.92
12269,55.5,6.7,31.0,0.0,7.4,-34.8,-31.4,-28.1,0.3,3.72
12270,54.4,6.8,31.0,0.0,8.3,-34.4,-31.0,-27.6,0.3,4.91
12271,53.5,6.5,31.0,0.1,10.1,-32.8,-29.5,-26.3,0.3,5.77
12272,53.8,6.5,31.0,0.1,10.1,-31.9,-28.6,-25.4,0.3,6.0
12273,51.6,6.5,31.0,0.1,9.9,-31.6,-28.3,-25.1,0.3,5.6
12274,51.8,6.5,31.0,0.1,10.7,-31.4,-28.1,-24.9,0.3,5.54
12275,51.9,6.2,31.0,0.2,11.7,-29.5,-26.4,-23.3,0.3,5.61
12276,52.1,6.2,31.0,0.1,12.9,-28.6,-25.5,-22.4,0.4,5.8
12277,51.0,6.1,31.0,0.1,14.2,-27.8,-24.7,-21.7,0.5,5.98
12278,52.4,5.9,31.0,0.1,15.6,-26.1,-23.1,-20.2,0.7,6.19
12279,53.8,6.2,31.0,0.2,22.1,-26.4,-23.3,-20.2,0.4,7.05
12280,58.9,6.1,31.0,0.0,29.4,-22.6,-19.5,-16.5,1.2,8.59
12281,65.2,6.1,31.0,0.0,12.4,-21.0,-17.9,-14.9,1.4,9.29
12282,65.1,6.4,31.0,0.0,11.2,-22.6,-19.4,-16.2,1.3,9.43
12283,66.3,6.7,31.0,0.0,11.4,-23.9,-20.5,-17.2,1.2,9.33
12284,67.4,6.7,31.0,0.0,11.0,-22.8,-19.4,-16.1,1.5,8.99
12285,68.7,6.8,31.0,0.0,10.2,-23.0,-19.6,-16.2,1.5,8.88
12286,68.7,6.8,31.0,0.0,10.0,-23.2,-19.8,-16.4,1.5,8.82
12287,78.1,7.0,31.0,0.0,10.7,-22.8,-19.3,-15.8,1.5,13.71
12288,78.1,7.2,31.0,0.0,11.4,-23.7,-20.1,-16.5,1.4,8.71
12289,76.8,7.4,31.0,0.0,13.1,-24.9,-21.2,-17.5,1.2,8.82
12290,74.3,7.7,31.0,0.2,14.9,-26.9,-23.0,-19.2,0.7,9.33
12291,74.3,7.4,31.0,0.0,17.7,-24.3,-20.6,-16.9,1.2,9.67
12292,74.3,6.9,31.0,0.0,21.0,-21.7,-18.2,-14.8,1.7,10.05
12293,90.4,5.6,29.24,0.0,60.8,-8.6,-5.8,-3.0,3.9,21.67
12294,90.6,5.5,29.49,0.0,65.0,-9.0,-6.2,-3.5,3.9,23.17
12295,91.9,5.5,29.55,0.1,67.7,-9.1,-6.3,-3.6,3.7,22.43
12296,92.2,5.5,29.61,0.0,68.4,-9.2,-6.4,-3.7,3.8,23.73
12297,92.6,5.3,29.55,0.0,68.9,-9.1,-6.4,-3.8,3.8,23.62
12298,94.3,5.2,29.66,0.0,66.8,-9.3,-6.7,-4.1,3.8,23.79
12299,93.4,5.4,29.83,0.0,67.6,-9.6,-6.9,-4.2,3.6,23.16
12300,93.5,5.4,30.03,0.0,62.6,-10.0,-7.3,-4.6,3.6,21.0
12301,92.3,5.6,30.17,0.0,63.4,-10.3,-7.5,-4.7,3.5,21.51
12302,92.2,5.6,30.34,0.0,66.2,-10.7,-7.9,-5.1,3.4,20.91
12303,92.0,5.8,30.49,0.0,74.2,-11.1,-8.2,-5.3,3.2,21.56
12304,90.5,5.8,30.59,0.1,74.0,-11.4,-8.5,-5.6,3.1,22.95
12305,90.6,5.9,30.76,0.0,70.6,-12.0,-9.0,-6.1,3.0,22.3
12306,91.2,5.9,30.78,0.1,64.9,-12.1,-9.1,-6.2,2.9,21.6
12307,91.0,6.0,30.82,0.1,59.6,-12.3,-9.3,-6.3,2.8,20.76
12308,90.9,6.0,30.88,0.1,56.5,-12.6,-9.6,-6.6,2.7,20.27
12309,90.8,6.1,30.9,0.1,52.5,-12.7,-9.6,-6.6,2.7,17.99
12310,90.8,6.1,30.9,0.1,51.9,-12.7,-9.6,-6.6,2.7,17.1
12311,90.6,6.2,30.96,0.1,50.5,-13.2,-10.1,-7.0,2.7,16.46
12312,89.6,6.4,30.98,0.0,47.7,-13.4,-10.2,-7.0,2.8,15.91
12313,89.4,6.4,30.99,0.0,43.9,-13.6,-10.4,-7.2,2.7,15.41
12314,87.9,6.5,31.0,0.0,41.7,-13.8,-10.5,-7.3,2.7,15.43
12315,88.8,6.5,31.0,0.0,42.3,-14.1,-10.8,-7.6,2.6,15.11
12316,88.4,6.5,31.0,0.1,39.9,-14.4,-11.1,-7.9,2.5,15.07
12317,86.9,6.5,31.0,0.0,39.9,-14.7,-11.4,-8.2,2.5,15.1
12318,86.6,6.5,31.0,0.1,42.4,-14.9,-11.6,-8.4,2.4,17.4
12319,86.5,6.5,31.0,0.1,42.7,-14.9,-11.6,-8.4,2.4,17.88
12320,86.4,6.4,31.0,0.0,40.8,-14.7,-11.5,-8.3,2.5,18.14
12321,86.2,6.2,31.0,0.0,44.6,-14.9,-11.8,-8.7,2.4,18.7
12322,84.6,6.0,31.0,0.0,47.3,-15.0,-12.0,-9.0,2.4,19.01
12323,84.2,6.0,31.0,0.0,47.7,-15.2,-12.2,-9.2,2.4,19.15
12324,83.8,6.0,31.0,0.0,48.2,-15.2,-12.2,-9.2,2.4,19.26
12325,82.1,6.0,31.0,0.0,46.2,-15.3,-12.3,-9.3,2.3,19.49
12326,82.0,6.0,31.0,0.0,46.5,-15.3,-12.3,-9.3,2.3,17.81
12327,80.3,5.9,31.0,0.0,46.7,-15.5,-12.5,-9.6,2.3,20.16
12328,80.0,6.1,31.0,0.0,45.9,-15.9,-12.8,-9.8,2.4,20.59
12329,78.7,6.0,31.0,0.0,45.1,-15.7,-12.7,-9.7,2.4,20.92
12330,77.4,6.1,31.0,0.1,45.3,-15.5,-12.4,-9.4,2.2,21.56
12331,77.3,6.1,31.0,0.0,45.1,-16.0,-12.9,-9.9,2.2,21.44
12332,75.4,6.1,31.0,0.0,43.2,-16.1,-13.0,-10.0,2.2,22.87
12333,74.5,6.1,31.0,0.0,47.4,-16.2,-13.1,-10.1,2.3,23.83
12334,72.4,6.0,31.0,0.0,49.5,-16.1,-13.1,-10.1,2.3,24.21
12335,71.5,6.0,31.0,0.0,52.7,-16.1,-13.1,-10.1,2.3,24.89
12336,69.6,5.9,31.0,0.0,53.9,-16.1,-13.1,-10.2,2.3,25.53
12337,69.3,5.9,31.0,0.0,51.4,-16.0,-13.0,-10.1,2.2,25.57
12338,68.0,6.0,31.0,0.0,50.6,-16.4,-13.4,-10.4,2.1,24.64
12339,67.2,6.1,31.0,0.0,49.3,-16.6,-13.5,-10.5,2.0,23.61
12340,67.5,6.1,31.0,0.0,47.9,-17.0,-13.9,-10.9,2.0,23.43
12341,66.8,6.2,31.0,0.0,46.4,-17.2,-14.1,-11.0,1.9,23.51
12342,67.4,6.3,31.0,0.1,44.8,-17.2,-14.0,-10.9,1.8,21.96
12343,67.5,6.3,31.0,0.1,46.0,-17.3,-14.1,-11.0,1.8,20.04
12344,67.7,6.4,31.0,0.1,44.9,-17.7,-14.5,-11.3,1.8,20.66
12345,69.3,6.4,31.0,0.1,44.1,-17.8,-14.6,-11.4,1.8,19.11
12346,68.5,6.4,31.0,0.0,45.6,-17.5,-14.3,-11.1,1.9,18.35
12347,68.8,6.4,31.0,0.0,45.0,-17.5,-14.3,-11.1,1.9,17.89
12348,71.4,6.4,31.0,0.0,44.2,-17.5,-14.3,-11.1,1.9,16.69
12349,71.5,6.6,31.0,0.0,44.4,-17.6,-14.3,-11.0,1.9,15.98
12350,72.5,6.6,31.0,0.0,44.4,-17.6,-14.3,-11.0,1.9,14.89
12351,72.6,6.6,31.0,0.0,43.2,-17.8,-14.5,-11.2,1.9,14.97
12352,72.8,6.8,31.0,0.0,42.0,-18.3,-14.9,-11.5,1.8,13.94
12353,72.8,6.9,31.0,0.0,40.8,-18.8,-15.3,-11.9,1.7,14.04
12354,71.0,6.7,31.0,0.0,39.5,-19.0,-15.6,-12.3,1.7,15.87
12355,71.1,6.7,31.0,0.0,38.7,-19.4,-16.0,-12.7,1.6,10.49
12356,71.4,6.9,31.0,0.0,33.3,-19.3,-15.8,-12.4,1.6,12.55
12357,71.5,7.0,31.0,0.0,28.7,-19.3,-15.8,-12.3,1.6,10.72
12358,71.4,7.4,31.0,0.0,23.8,-19.9,-16.2,-12.5,1.6,9.23
12359,69.9,7.5,31.0,0.0,22.4,-20.1,-16.3,-12.6,1.6,8.19
12360,69.9,7.6,31.0,0.0,20.4,-20.3,-16.5,-12.7,1.6,6.6
12361,68.6,7.5,31.0,0.0,17.2,-20.5,-16.7,-13.0,1.5,6.66
12362,68.6,7.7,31.0,0.1,16.3,-20.7,-16.8,-13.0,1.4,6.89
12363,67.4,7.7,31.0,0.1,15.3,-20.8,-16.9,-13.1,1.4,6.51
12364,65.1,7.7,31.0,0.0,14.7,-21.5,-17.6,-13.8,1.4,5.67
12365,63.9,7.7,31.0,0.0,14.1,-21.6,-17.7,-13.9,1.4,4.99
12366,63.7,7.2,31.0,0.0,13.7,-20.8,-17.2,-13.6,1.4,4.37
12367,61.0,7.2,31.0,0.0,12.7,-21.0,-17.4,-13.8,1.4,4.77
12368,59.7,7.1,31.0,0.1,12.0,-21.2,-17.6,-14.1,1.3,4.44
12369,56.4,7.1,31.0,0.1,11.7,-21.3,-17.7,-14.2,1.3,4.28
12370,57.9,7.2,31.0,0.1,11.3,-21.4,-17.8,-14.2,1.3,4.25
12371,57.2,7.4,31.0,0.0,10.8,-22.6,-18.9,-15.2,1.3,4.51
12372,56.9,7.6,31.0,0.0,11.0,-23.0,-19.2,-15.4,1.3,4.54
12373,56.7,7.8,31.0,0.0,10.8,-23.4,-19.5,-15.6,1.2,6.83
12374,55.6,7.9,31.0,0.0,10.3,-24.4,-20.4,-16.5,1.2,7.03
12375,55.5,7.9,31.0,0.0,10.0,-24.6,-20.6,-16.7,1.1,5.35
12376,54.2,7.8,31.0,0.0,9.8,-24.7,-20.8,-16.9,1.1,6.47
12377,54.2,7.8,31.0,0.0,9.5,-24.9,-21.0,-17.1,1.1,7.94
12378,54.1,7.8,31.0,0.0,9.4,-25.0,-21.1,-17.2,1.0,6.35
