index,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ
3085,16800,76852.0,90429.0,DebtCon,Other,6.0,0.0,0.0
3086,16800,44983.0,65000.0,DebtCon,Sales,4.0,2.0,1.0
3087,16800,27623.0,88231.0,DebtCon,ProfExe,8.0,0.0,0.0
3088,16800,56979.0,90008.0,HomeImp,ProfExe,10.0,0.0,2.0
3089,16800,69284.0,,DebtCon,Office,21.0,0.0,0.0
3090,16800,50050.0,140222.0,DebtCon,Other,4.0,0.0,0.0
3091,16800,23670.0,41879.0,DebtCon,Mgr,17.0,1.0,0.0
3092,16800,62557.0,95747.0,DebtCon,Other,0.0,0.0,0.0
3093,16800,16204.0,27781.0,HomeImp,Other,1.0,10.0,0.0
3094,16800,113021.0,146222.0,,Mgr,5.0,3.0,2.0
3095,16800,67049.0,89729.0,HomeImp,Other,,0.0,0.0
3096,16800,81820.0,100366.0,DebtCon,ProfExe,6.0,0.0,1.0
3097,16800,87300.0,155500.0,DebtCon,Other,3.0,0.0,0.0
3098,16800,50445.0,71711.0,DebtCon,Other,5.0,0.0,0.0
3099,16800,73280.0,103067.0,DebtCon,Other,1.0,0.0,0.0
3100,16800,102838.0,111319.0,DebtCon,Office,1.0,0.0,0.0
3101,16800,46312.0,67166.0,HomeImp,Other,27.0,0.0,0.0
3102,16800,50135.0,93772.0,DebtCon,ProfExe,5.0,0.0,0.0
3103,16800,58193.0,82942.0,DebtCon,Other,1.0,0.0,0.0
3104,16800,39352.0,60943.0,HomeImp,Other,25.0,0.0,0.0
3105,16800,144756.0,183810.0,DebtCon,Mgr,11.0,0.0,0.0
3106,16800,94851.0,119053.0,DebtCon,Office,2.0,0.0,1.0
3107,16800,115870.0,130809.0,DebtCon,,15.0,0.0,0.0
3108,16900,131002.0,166859.0,DebtCon,Office,4.0,0.0,0.0
3109,16900,,51549.0,DebtCon,Office,1.0,0.0,0.0
3110,16900,30856.0,56961.0,HomeImp,Other,11.0,0.0,0.0
3111,16900,71672.0,96677.0,DebtCon,Other,1.0,0.0,0.0
3112,16900,47129.0,62342.0,DebtCon,Other,15.0,0.0,0.0
3113,16900,31143.0,75125.0,HomeImp,Other,,1.0,0.0
3114,16900,63800.0,85000.0,DebtCon,Other,2.0,0.0,6.0
3115,16900,73128.0,101683.0,DebtCon,Sales,26.0,0.0,0.0
3116,16900,66812.0,90973.0,HomeImp,Office,9.0,,
3117,16900,68940.0,88264.0,DebtCon,Office,0.0,0.0,0.0
3118,16900,67111.0,96985.0,HomeImp,ProfExe,21.0,0.0,0.0
3119,16900,116357.0,209364.0,DebtCon,Other,4.0,0.0,0.0
3120,16900,53252.0,89720.0,DebtCon,Office,29.0,0.0,0.0
3121,16900,88143.0,115365.0,DebtCon,Other,19.0,0.0,0.0
3122,16900,43643.0,80639.0,DebtCon,Mgr,3.0,0.0,0.0
3123,16900,61847.0,91671.0,DebtCon,ProfExe,9.0,0.0,0.0
3124,16900,78455.0,121450.0,,,,,
3125,16900,17988.0,137328.0,DebtCon,Other,9.0,0.0,0.0
3126,16900,102108.0,117650.0,DebtCon,Other,9.0,0.0,0.0
3127,17000,73644.0,107086.0,DebtCon,ProfExe,0.0,0.0,0.0
3128,17000,125257.0,161009.0,DebtCon,Office,3.0,0.0,0.0
3129,17000,10866.0,171952.0,HomeImp,Mgr,24.0,0.0,0.0
3130,17000,,,HomeImp,,1.0,0.0,0.0
3131,17000,70039.0,100993.0,HomeImp,ProfExe,7.0,0.0,0.0
3132,17000,54218.0,75000.0,DebtCon,Mgr,5.0,1.0,0.0
3133,17000,51682.0,67688.0,HomeImp,Office,2.0,0.0,0.0
3134,17000,83248.0,95886.0,DebtCon,ProfExe,8.0,0.0,2.0
3135,17000,97713.0,164869.0,,Other,,0.0,
3136,17000,125728.0,159770.0,DebtCon,Mgr,,0.0,0.0
3137,17000,31772.0,60289.0,HomeImp,ProfExe,6.0,0.0,0.0
3138,17000,134689.0,158661.0,DebtCon,Mgr,,0.0,0.0
3139,17000,86341.0,133564.0,DebtCon,ProfExe,15.0,0.0,0.0
3140,17000,66894.0,75360.0,DebtCon,,8.0,,
3141,17000,27088.0,166437.0,HomeImp,Self,7.0,0.0,0.0
3142,17000,70085.0,81598.0,DebtCon,Office,7.0,0.0,0.0
3143,17000,97438.0,158780.0,DebtCon,Mgr,0.0,0.0,0.0
3144,17000,45671.0,64516.0,HomeImp,Other,27.0,0.0,0.0
3145,17000,6778.0,60065.0,DebtCon,Sales,0.0,0.0,0.0
3146,17000,26228.0,60979.0,HomeImp,ProfExe,7.0,0.0,0.0
3147,17000,63450.0,92816.0,,ProfExe,10.0,0.0,0.0
3148,17000,54780.0,93091.0,DebtCon,ProfExe,4.0,0.0,0.0
3149,17000,73184.0,96889.0,DebtCon,Mgr,0.0,0.0,0.0
3150,17000,60483.0,85015.0,HomeImp,ProfExe,4.0,0.0,0.0
3151,17000,52663.0,82000.0,,,,,
3152,17000,36420.0,54375.0,DebtCon,Other,1.0,1.0,0.0
3153,17000,53058.0,74000.0,DebtCon,Other,17.0,1.0,0.0
3154,17000,23200.0,85000.0,DebtCon,ProfExe,9.0,0.0,0.0
3155,17000,47000.0,112720.0,DebtCon,ProfExe,16.0,0.0,0.0
3156,17000,86000.0,119600.0,DebtCon,ProfExe,12.0,,
3157,17000,12613.0,85000.0,DebtCon,Other,21.0,0.0,0.0
3158,17000,152900.0,191146.0,DebtCon,Other,7.5,0.0,0.0
3159,17000,55820.0,88683.0,DebtCon,Office,0.5,0.0,0.0
3160,17000,74910.0,112375.0,DebtCon,Office,41.0,0.0,0.0
3161,17000,87600.0,110000.0,DebtCon,Other,0.4,6.0,0.0
3162,17000,52700.0,78000.0,DebtCon,Other,2.0,0.0,0.0
3163,17000,61000.0,127000.0,DebtCon,Mgr,9.0,0.0,5.0
3164,17000,62755.0,81180.0,DebtCon,ProfExe,19.0,2.0,0.0
3165,17000,56800.0,82000.0,DebtCon,ProfExe,22.0,0.0,5.0
3166,17000,89600.0,115000.0,DebtCon,Self,20.0,,3.0
3167,17000,48000.0,69000.0,DebtCon,Office,25.0,0.0,0.0
3168,17000,43000.0,63500.0,DebtCon,Other,8.0,0.0,0.0
3169,17000,118822.0,208429.0,DebtCon,Other,3.0,0.0,0.0
3170,17000,96065.0,116416.0,DebtCon,Other,14.0,0.0,0.0
3171,17000,97517.0,141718.0,DebtCon,Office,2.0,,
3172,17000,51018.0,108148.0,HomeImp,Office,0.0,,2.0
3173,17000,170636.0,188899.0,DebtCon,,1.0,4.0,0.0
3174,17000,98451.0,138012.0,DebtCon,Office,3.0,,
3175,17000,82662.0,111357.0,DebtCon,Mgr,17.0,0.0,0.0
3176,17000,108154.0,134103.0,DebtCon,Other,1.0,0.0,0.0
3177,17000,25638.0,128433.0,DebtCon,Other,10.0,0.0,0.0
3178,17100,56791.0,94396.0,DebtCon,ProfExe,7.0,0.0,0.0
3179,17100,48471.0,71546.0,DebtCon,ProfExe,5.0,0.0,1.0
3180,17100,19126.0,88969.0,DebtCon,Other,21.0,0.0,0.0
3181,17100,,96036.0,DebtCon,Office,27.0,0.0,0.0
3182,17100,100082.0,119585.0,DebtCon,ProfExe,1.0,0.0,0.0
3183,17100,22162.0,128989.0,DebtCon,Other,11.0,0.0,0.0
3184,17100,53983.0,73688.0,DebtCon,Other,5.0,,
3185,17100,123463.0,160487.0,DebtCon,Office,4.0,0.0,0.0
3186,17100,49951.0,111291.0,HomeImp,Office,1.0,,2.0
3187,17100,74922.0,91187.0,DebtCon,Mgr,0.0,0.0,0.0
3188,17100,59123.0,94247.0,DebtCon,Office,0.0,0.0,0.0
3189,17100,46953.0,69086.0,DebtCon,ProfExe,6.0,0.0,0.0
3190,17100,43085.0,68758.0,DebtCon,Other,7.0,0.0,1.0
3191,17100,92853.0,130864.0,DebtCon,Mgr,6.0,,
3192,17100,32134.0,69131.0,DebtCon,Other,3.0,0.0,0.0
3193,17100,54598.0,115838.0,DebtCon,ProfExe,14.0,0.0,0.0
3194,17100,,60781.0,,,8.0,0.0,0.0
3195,17100,27842.0,74459.0,HomeImp,Other,,0.0,0.0
3196,17100,104652.0,169076.0,,Other,,1.0,
3197,17100,117337.0,131575.0,DebtCon,,16.0,0.0,0.0
3198,17100,91502.0,113251.0,DebtCon,Other,18.0,0.0,0.0
3199,17200,51352.0,64386.0,DebtCon,Mgr,27.0,0.0,0.0
3200,17200,62514.0,96633.0,HomeImp,ProfExe,25.0,1.0,0.0
3201,17200,59698.0,89715.0,,ProfExe,9.0,0.0,0.0
3202,17200,94937.0,133859.0,DebtCon,Mgr,6.0,,
3203,17200,6126.0,88603.0,HomeImp,Other,13.0,0.0,1.0
3204,17200,7044.0,57831.0,DebtCon,Sales,0.0,0.0,0.0
3205,17200,103519.0,118074.0,DebtCon,Other,0.0,0.0,0.0
3206,17200,89507.0,121047.0,DebtCon,Other,14.0,0.0,0.0
3207,17200,52011.0,65800.0,DebtCon,Other,7.0,0.0,1.0
3208,17200,11950.0,170000.0,HomeImp,Mgr,22.0,0.0,0.0
3209,17200,43996.0,79419.0,DebtCon,Mgr,5.0,0.0,0.0
3210,17200,33073.0,85654.0,DebtCon,ProfExe,7.0,0.0,0.0
3211,17200,50742.0,71000.0,DebtCon,Other,15.0,0.0,0.0
3212,17200,39316.0,66978.0,DebtCon,,4.0,0.0,0.0
3213,17200,74402.0,,DebtCon,ProfExe,13.0,0.0,1.0
3214,17200,62108.0,,DebtCon,Office,21.0,0.0,0.0
3215,17200,48999.0,76544.0,DebtCon,ProfExe,5.0,0.0,0.0
3216,17200,35116.0,60489.0,DebtCon,Other,17.0,0.0,0.0
3217,17200,85977.0,109238.0,HomeImp,ProfExe,3.0,0.0,0.0
3218,17200,45900.0,68126.0,HomeImp,Office,4.0,0.0,0.0
3219,17200,52276.0,69860.0,DebtCon,Office,0.0,0.0,0.0
3220,17200,53849.0,102326.0,HomeImp,Other,1.0,0.0,3.0
3221,17200,90567.0,118761.0,DebtCon,Other,14.0,0.0,0.0
3222,17200,99204.0,119490.0,DebtCon,Other,9.0,0.0,0.0
3223,17200,48427.0,66082.0,DebtCon,Mgr,29.0,0.0,0.0
3224,17200,62840.0,92946.0,HomeImp,ProfExe,5.0,0.0,0.0
3225,17200,17234.0,43310.0,,Office,1.0,0.0,0.0
3226,17200,55254.0,118718.0,DebtCon,ProfExe,15.0,0.0,0.0
3227,17200,27230.0,82319.0,HomeImp,Other,,0.0,0.0
3228,17300,40280.0,66319.0,DebtCon,,4.0,0.0,0.0
3229,17300,91132.0,110440.0,DebtCon,ProfExe,10.0,0.0,0.0
3230,17300,51185.0,65537.0,DebtCon,Other,6.0,0.0,1.0
3231,17300,35070.0,63862.0,DebtCon,Other,16.0,0.0,0.0
3232,17300,79412.0,114906.0,DebtCon,Mgr,17.0,0.0,0.0
3233,17300,73000.0,95000.0,DebtCon,Other,5.0,2.0,1.0
3234,17300,99064.0,156306.0,HomeImp,ProfExe,4.0,0.0,0.0
3235,17300,44031.0,79187.0,DebtCon,Other,0.0,,1.0
3236,17300,20798.0,37980.0,,Office,2.0,0.0,0.0
3237,17300,90768.0,116052.0,DebtCon,Other,13.0,0.0,0.0
3238,17300,65444.0,91244.0,DebtCon,ProfExe,8.0,0.0,0.0
3239,17300,65136.0,83847.0,DebtCon,Office,6.0,0.0,0.0
3240,17300,110614.0,137552.0,DebtCon,ProfExe,6.0,0.0,0.0
3241,17300,73503.0,91842.0,DebtCon,Other,0.0,0.0,6.0
3242,17300,91350.0,107834.0,HomeImp,ProfExe,3.0,0.0,0.0
3243,17300,65077.0,91991.0,DebtCon,Other,0.0,2.0,3.0
3244,17300,96138.0,124066.0,DebtCon,Office,1.0,,2.0
3245,17300,32736.0,49100.0,DebtCon,ProfExe,4.0,0.0,0.0
3246,17300,57358.0,71617.0,DebtCon,Office,0.0,0.0,0.0
3247,17300,51107.0,64135.0,HomeImp,Office,4.0,0.0,0.0
3248,17300,48132.0,78889.0,DebtCon,Mgr,4.0,0.0,0.0
3249,17400,,48971.0,DebtCon,Other,,,
3250,17400,77350.0,101271.0,DebtCon,Other,0.0,0.0,0.0
3251,17400,61035.0,90434.0,HomeImp,ProfExe,4.0,0.0,0.0
3252,17400,58941.0,88470.0,HomeImp,ProfExe,4.0,0.0,0.0
3253,17400,62824.0,82243.0,DebtCon,Other,5.0,,
3254,17400,25859.0,43684.0,DebtCon,Mgr,16.0,1.0,0.0
3255,17400,24687.0,37391.0,,Office,2.0,0.0,0.0
3256,17400,43110.0,73614.0,DebtCon,Mgr,1.0,0.0,0.0
3257,17400,11147.0,166496.0,HomeImp,Mgr,23.0,0.0,0.0
3258,17400,42876.0,66085.0,DebtCon,Mgr,26.0,0.0,0.0
3259,17400,45861.0,61256.0,DebtCon,Other,7.0,0.0,0.0
3260,17400,54161.0,75500.0,DebtCon,Office,4.0,0.0,0.0
3261,17400,44479.0,78121.0,DebtCon,Mgr,1.0,0.0,0.0
3262,17400,97072.0,155146.0,DebtCon,Mgr,0.0,0.0,0.0
3263,17400,96590.0,112115.0,DebtCon,Other,0.0,6.0,0.0
3264,17400,113890.0,135146.0,DebtCon,,16.0,0.0,0.0
3265,17400,49765.0,66782.0,DebtCon,Mgr,27.0,0.0,0.0
3266,17400,25844.0,83229.0,HomeImp,Other,,0.0,0.0
3267,17400,123579.0,168243.0,DebtCon,Office,4.0,0.0,0.0
3268,17400,166345.0,202989.0,DebtCon,ProfExe,10.0,0.0,0.0
3269,17400,55575.0,78661.0,DebtCon,Other,17.0,1.0,0.0
3270,17400,102228.0,115898.0,DebtCon,ProfExe,0.0,0.0,0.0
3271,17400,56111.0,114521.0,HomeImp,Office,2.0,,2.0
3272,17400,64163.0,84948.0,HomeImp,ProfExe,12.0,0.0,2.0
3273,17400,79623.0,113658.0,DebtCon,Other,0.0,0.0,2.0
3274,17500,92986.0,114276.0,DebtCon,Other,13.0,0.0,0.0
3275,17500,99853.0,163401.0,DebtCon,Mgr,0.0,0.0,0.0
3276,17500,17889.0,94453.0,DebtCon,Other,19.0,0.0,0.0
3277,17500,101354.0,117209.0,DebtCon,ProfExe,1.0,0.0,0.0
3278,17500,133243.0,154513.0,DebtCon,Mgr,,0.0,0.0
3279,17500,76100.0,98500.0,DebtCon,Other,5.0,10.0,1.0
3280,17500,49968.0,68025.0,HomeImp,Office,3.0,0.0,0.0
3281,17500,73071.0,94267.0,DebtCon,Office,1.0,0.0,0.0
3282,17500,153839.0,194027.0,DebtCon,Other,7.0,0.0,0.0
3283,17500,51102.0,69532.0,DebtCon,Other,5.0,0.0,0.0
3284,17500,100642.0,138550.0,DebtCon,Office,3.0,,
3285,17500,110603.0,142000.0,DebtCon,Other,1.0,1.0,0.0
3286,17500,56647.0,78000.0,DebtCon,ProfExe,11.0,3.0,2.0
3287,17500,68000.0,133015.0,DebtCon,Office,19.0,1.0,1.0
3288,17500,46636.0,72908.0,DebtCon,Other,7.0,0.0,0.0
3289,17500,90221.0,113564.0,DebtCon,Other,19.0,0.0,0.0
3290,17500,85183.0,108948.0,HomeImp,ProfExe,4.0,0.0,0.0
3291,17500,61524.0,87188.0,HomeImp,ProfExe,3.0,0.0,0.0
3292,17500,91000.0,116000.0,DebtCon,ProfExe,0.5,0.0,0.0
3293,17500,87294.0,114031.0,DebtCon,Other,15.0,0.0,0.0
3294,17500,103562.0,130613.0,DebtCon,Other,1.0,0.0,0.0
3295,17500,102858.0,138977.0,DebtCon,Office,2.0,,
3296,17500,23288.0,94904.0,DebtCon,ProfExe,8.0,0.0,0.0
3297,17600,39057.0,50933.0,DebtCon,ProfExe,6.0,0.0,0.0
3298,17600,53707.0,80407.0,DebtCon,Other,17.0,1.0,0.0
3299,17600,,96188.0,,Other,,0.0,0.0
3300,17600,56090.0,103992.0,HomeImp,Other,1.0,0.0,2.0
3301,17600,62996.0,86817.0,HomeImp,ProfExe,12.0,0.0,1.0
3302,17600,73354.0,96526.0,DebtCon,Other,0.0,0.0,0.0
3303,17600,72232.0,103081.0,DebtCon,Other,1.0,0.0,0.0
3304,17600,79122.0,96116.0,DebtCon,Other,1.0,0.0,0.0
3305,17600,76043.0,95605.0,DebtCon,Other,3.0,2.0,1.0
3306,17600,44571.0,66088.0,HomeImp,Office,2.0,0.0,0.0
3307,17600,,45119.0,DebtCon,Other,,,
3308,17600,29201.0,41396.0,DebtCon,Mgr,19.0,0.0,0.0
3309,17600,67285.0,90816.0,DebtCon,Other,1.0,1.0,2.0
3310,17600,64857.0,82449.0,DebtCon,Other,1.0,0.0,0.0
3311,17600,59347.0,68667.0,DebtCon,Office,0.0,0.0,0.0
3312,17600,71983.0,97939.0,DebtCon,Office,1.0,0.0,0.0
3313,17600,106381.0,134476.0,DebtCon,Other,0.0,0.0,0.0
3314,17600,62198.0,101183.0,HomeImp,ProfExe,21.0,0.0,0.0
3315,17600,71366.0,87862.0,DebtCon,Office,5.0,0.0,0.0
3316,17600,39063.0,54561.0,DebtCon,Other,17.0,0.0,0.0
3317,17600,48487.0,65665.0,DebtCon,Other,6.0,0.0,0.0
3318,17600,,66000.0,,,7.0,0.0,0.0
3319,17600,88661.0,114922.0,DebtCon,Other,13.0,0.0,0.0
3320,17600,61093.0,97551.0,DebtCon,Office,0.0,0.0,0.0
3321,17700,10847.0,94611.0,HomeImp,Other,14.0,0.0,1.0
3322,17700,17480.0,41055.0,,Office,1.0,0.0,0.0
3323,17700,64964.0,88856.0,DebtCon,Office,5.0,0.0,0.0
3324,17700,111612.0,128416.0,DebtCon,,14.0,0.0,0.0
3325,17700,93302.0,116668.0,DebtCon,Other,20.0,0.0,0.0
3326,17700,50886.0,106673.0,HomeImp,Other,2.0,0.0,2.0
3327,17700,60260.0,90196.0,HomeImp,ProfExe,11.0,0.0,1.0
3328,17700,36253.0,57420.0,DebtCon,ProfExe,3.0,0.0,0.0
3329,17700,,56402.0,DebtCon,Office,3.0,0.0,0.0
3330,17700,107395.0,133433.0,DebtCon,ProfExe,6.0,0.0,0.0
3331,17700,71399.0,96588.0,HomeImp,ProfExe,7.0,0.0,0.0
3332,17700,98476.0,136319.0,DebtCon,Office,2.0,,
3333,17700,85150.0,113104.0,DebtCon,ProfExe,11.0,0.0,0.0
3334,17700,58016.0,76416.0,DebtCon,Office,4.0,0.0,0.0
3335,17700,47064.0,71698.0,DebtCon,ProfExe,3.0,0.0,0.0
3336,17700,,55796.0,DebtCon,Office,1.0,0.0,0.0
3337,17700,56375.0,90435.0,DebtCon,Office,0.0,0.0,0.0
3338,17700,72911.0,97317.0,DebtCon,Mgr,1.0,0.0,0.0
3339,17700,82302.0,111228.0,HomeImp,ProfExe,4.0,0.0,0.0
3340,17800,61494.0,85864.0,DebtCon,Other,2.0,0.0,0.0
3341,17800,38770.0,64357.0,DebtCon,Other,17.0,0.0,0.0
3342,17800,39686.0,67246.0,DebtCon,,5.0,0.0,0.0
3343,17800,83080.0,108348.0,HomeImp,ProfExe,1.0,0.0,0.0
3344,17800,,95639.0,,Other,,0.0,0.0
3345,17800,107736.0,113100.0,DebtCon,Other,1.0,0.0,0.0
3346,17800,56956.0,74305.0,DebtCon,Office,0.0,0.0,0.0
3347,17800,60611.0,89943.0,DebtCon,Office,29.0,0.0,0.0
3348,17800,58942.0,91483.0,HomeImp,ProfExe,5.0,0.0,0.0
3349,17800,68889.0,85642.0,DebtCon,Other,0.0,2.0,2.0
3350,17800,100277.0,163702.0,,Other,,1.0,
3351,17800,51689.0,115660.0,DebtCon,ProfExe,16.0,0.0,0.0
3352,17800,137169.0,182280.0,DebtCon,Mgr,12.0,0.0,0.0
3353,17800,13839.0,171378.0,HomeImp,Mgr,23.0,0.0,0.0
3354,17800,13660.0,173360.0,HomeImp,Mgr,23.0,0.0,0.0
3355,17800,8642.0,88369.0,HomeImp,Other,13.0,0.0,0.0
3356,17800,36902.0,57622.0,HomeImp,Other,9.0,0.0,0.0
3357,17800,54003.0,116434.0,DebtCon,ProfExe,18.0,0.0,0.0
3358,17800,69306.0,94504.0,HomeImp,ProfExe,7.0,0.0,0.0
3359,17800,56432.0,157665.0,DebtCon,ProfExe,20.0,0.0,0.0
3360,17800,44326.0,79651.0,DebtCon,ProfExe,4.0,0.0,0.0
3361,17900,70046.0,135917.0,DebtCon,Self,1.0,1.0,2.0
3362,17900,37265.0,53214.0,DebtCon,ProfExe,2.0,0.0,0.0
3363,17900,62697.0,89848.0,DebtCon,Office,7.0,0.0,0.0
3364,17900,72501.0,94488.0,DebtCon,Office,1.0,0.0,0.0
3365,17900,97335.0,167384.0,,Other,,0.0,
3366,17900,63559.0,81536.0,HomeImp,ProfExe,13.0,0.0,3.0
3367,17900,66823.0,91680.0,DebtCon,Mgr,0.0,0.0,0.0
3368,17900,38233.0,63578.0,DebtCon,,6.0,1.0,0.0
3369,17900,70444.0,95860.0,HomeImp,Office,7.0,,
3370,17900,96450.0,135822.0,HomeImp,ProfExe,6.0,0.0,1.0
3371,17900,102054.0,143103.0,DebtCon,Office,5.0,,
3372,17900,56273.0,111507.0,HomeImp,Office,1.0,,2.0
3373,17900,51080.0,92051.0,HomeImp,Mgr,10.0,0.0,0.0
3374,17900,46342.0,68029.0,DebtCon,Mgr,26.0,1.0,0.0
3375,17900,110332.0,130756.0,DebtCon,Other,2.0,0.0,1.0
3376,17900,68779.0,98623.0,DebtCon,Mgr,1.0,0.0,0.0
3377,17900,,31953.0,HomeImp,Other,10.0,0.0,1.0
3378,18000,68000.0,98898.0,DebtCon,Office,10.0,0.0,0.0
3379,18000,49255.0,61752.0,DebtCon,Other,8.0,0.0,0.0
3380,18000,62216.0,85503.0,DebtCon,Other,3.0,0.0,0.0
3381,18000,97523.0,130166.0,DebtCon,Mgr,5.0,,
3382,18000,63508.0,94991.0,DebtCon,Office,1.0,0.0,0.0
3383,18000,65836.0,100292.0,HomeImp,ProfExe,22.0,0.0,0.0
3384,18000,,53365.0,DebtCon,Other,,,
3385,18000,72152.0,102671.0,HomeImp,ProfExe,7.0,0.0,0.0
3386,18000,88509.0,112933.0,DebtCon,ProfExe,4.0,0.0,0.0
3387,18000,84824.0,115146.0,DebtCon,Other,21.0,0.0,0.0
3388,18000,23252.0,50750.0,DebtCon,ProfExe,16.0,0.0,0.0
3389,18000,46865.0,61266.0,DebtCon,,5.0,0.0,0.0
3390,18000,105000.0,172500.0,DebtCon,Office,6.0,0.0,0.0
3391,18000,23000.0,46000.0,DebtCon,Other,0.2,,
3392,18000,7051.0,66200.0,DebtCon,Office,,0.0,0.0
3393,18000,88000.0,131300.0,DebtCon,Mgr,14.0,0.0,0.0
3394,18000,124000.0,195000.0,HomeImp,ProfExe,13.0,0.0,0.0
3395,18000,94554.0,119000.0,HomeImp,Mgr,1.0,0.0,1.0
3396,18000,90000.0,120600.0,DebtCon,Office,25.0,0.0,0.0
3397,18000,45000.0,68500.0,DebtCon,ProfExe,10.0,0.0,0.0
3398,18000,56000.0,78000.0,DebtCon,,4.0,0.0,0.0
3399,18000,62000.0,160800.0,HomeImp,ProfExe,15.0,0.0,0.0
3400,18000,12900.0,21500.0,HomeImp,Office,5.0,3.0,0.0
3401,18000,57988.0,86970.0,DebtCon,Other,16.0,0.0,0.0
3402,18000,99401.0,140000.0,DebtCon,Other,8.9,2.0,0.0
3403,18000,39005.0,60000.0,DebtCon,Other,10.0,2.0,0.0
3404,18000,47000.0,69000.0,DebtCon,Other,6.0,3.0,2.0
3405,18000,52301.0,79959.0,DebtCon,Other,1.0,,1.0
3406,18000,55169.0,114786.0,HomeImp,Office,2.0,,2.0
3407,18000,100822.0,118817.0,DebtCon,ProfExe,0.0,0.0,0.0
3408,18000,48724.0,72654.0,DebtCon,Other,7.0,0.0,0.0
3409,18000,161413.0,196860.0,DebtCon,Other,7.0,0.0,0.0
3410,18000,90275.0,135792.0,DebtCon,Mgr,13.0,0.0,0.0
3411,18000,74162.0,89823.0,DebtCon,Other,0.0,2.0,1.0
3412,18000,114000.0,147140.0,DebtCon,Other,5.0,0.0,0.0
3413,18000,50409.0,78404.0,DebtCon,ProfExe,9.0,0.0,0.0
3414,18000,54196.0,71412.0,DebtCon,ProfExe,10.0,0.0,0.0
3415,18000,41814.0,62845.0,HomeImp,Other,27.0,0.0,0.0
3416,18000,,97026.0,,Other,,0.0,0.0
3417,18000,107546.0,176314.0,DebtCon,Office,6.0,0.0,0.0
3418,18100,81916.0,104048.0,DebtCon,Other,0.0,0.0,0.0
3419,18100,144692.0,183630.0,DebtCon,Mgr,11.0,0.0,0.0
3420,18100,53524.0,102133.0,HomeImp,Other,0.0,0.0,3.0
3421,18100,46145.0,72200.0,DebtCon,ProfExe,11.0,0.0,0.0
3422,18100,23590.0,215548.0,DebtCon,Mgr,10.0,7.0,2.0
3423,18100,57864.0,164069.0,DebtCon,ProfExe,19.0,0.0,0.0
3424,18100,71814.0,89941.0,DebtCon,Other,10.0,0.0,0.0
3425,18100,62783.0,86066.0,DebtCon,Other,0.0,0.0,0.0
3426,18100,89454.0,119019.0,DebtCon,Other,13.0,0.0,0.0
3427,18100,112832.0,182418.0,DebtCon,Office,8.0,0.0,0.0
3428,18100,95322.0,119643.0,HomeImp,Mgr,2.0,0.0,0.0
3429,18100,22203.0,138057.0,DebtCon,Other,8.0,0.0,0.0
3430,18100,73356.0,86885.0,DebtCon,Other,10.0,0.0,0.0
3431,18100,27186.0,77694.0,HomeImp,Other,,0.0,0.0
3432,18100,27239.0,39723.0,DebtCon,Mgr,17.0,0.0,0.0
3433,18100,23928.0,55734.0,DebtCon,ProfExe,17.0,0.0,0.0
3434,18100,32554.0,92419.0,DebtCon,ProfExe,8.0,0.0,0.0
3435,18100,18611.0,171194.0,HomeImp,Self,5.0,0.0,0.0
3436,18200,50250.0,72000.0,DebtCon,Mgr,10.0,2.0,0.0
3437,18200,93702.0,158647.0,HomeImp,ProfExe,4.0,0.0,1.0
3438,18200,16386.0,170310.0,HomeImp,Mgr,23.0,0.0,0.0
3439,18200,67809.0,89339.0,DebtCon,Sales,0.0,3.0,0.0
3440,18200,13925.0,94898.0,DebtCon,Other,22.0,0.0,0.0
3441,18200,34593.0,56658.0,DebtCon,Other,15.0,0.0,0.0
3442,18200,49653.0,159076.0,DebtCon,ProfExe,20.0,0.0,0.0
3443,18200,94727.0,136877.0,DebtCon,Mgr,15.0,0.0,0.0
3444,18200,55406.0,78682.0,DebtCon,Other,,0.0,0.0
3445,18200,4447.0,21510.0,DebtCon,Other,,0.0,0.0
3446,18200,139000.0,171350.0,DebtCon,Other,0.1,0.0,1.0
3447,18200,97146.0,124195.0,DebtCon,Office,24.0,0.0,0.0
3448,18200,61690.0,89963.0,HomeImp,ProfExe,15.0,0.0,2.0
3449,18200,61554.0,94510.0,DebtCon,Office,2.0,0.0,0.0
3450,18200,4927.0,30198.0,DebtCon,Other,,0.0,0.0
3451,18200,53646.0,156048.0,DebtCon,ProfExe,20.0,0.0,0.0
3452,18200,120966.0,208782.0,DebtCon,Other,4.0,0.0,0.0
3453,18200,62141.0,90434.0,DebtCon,Office,0.0,0.0,0.0
3454,18200,68743.0,92112.0,DebtCon,Mgr,0.0,0.0,0.0
3455,18200,95091.0,113294.0,DebtCon,ProfExe,15.0,0.0,3.0
3456,18200,78077.0,105522.0,DebtCon,ProfExe,0.0,0.0,0.0
3457,18200,63852.0,93356.0,DebtCon,Other,1.0,0.0,0.0
3458,18200,39109.0,62371.0,HomeImp,Other,25.0,0.0,0.0
3459,18200,57980.0,79265.0,DebtCon,Other,16.0,0.0,0.0
3460,18300,40018.0,65355.0,DebtCon,Other,16.0,1.0,0.0
3461,18300,90337.0,103864.0,HomeImp,ProfExe,3.0,0.0,0.0
3462,18300,109437.0,114900.0,DebtCon,Other,1.0,0.0,0.0
