index,CLAGE,NINQ,CLNO,DEBTINC,y
3494,109.96140649,1.0,10.0,27.911845443,0
3495,178.01583301,0.0,23.0,39.707988067,0
3496,279.37005066,1.0,20.0,38.750299661,0
3497,199.00057602,6.0,25.0,41.006103287,1
3498,172.75912343,1.0,31.0,35.189447274,0
3499,129.66321658,0.0,13.0,28.904478844,0
3500,187.23013253,0.0,22.0,38.188143858,0
3501,178.64563647,0.0,11.0,30.931410217,0
3502,152.04065885,1.0,21.0,27.356208077,0
3503,272.03410245,0.0,22.0,27.478583037,0
3504,120.09026456,0.0,30.0,34.243440963,0
3505,326.56732823,0.0,5.0,38.151671011,0
3506,246.99093051,0.0,22.0,39.611541723,0
3507,160.73226514,0.0,25.0,25.372047645,0
3508,282.90060926,1.0,21.0,40.038841103,0
3509,199.7237771,0.0,15.0,36.982729198,0
3510,78.949070691,0.0,16.0,31.808242985,0
3511,229.3,0.0,12.0,,0
3512,237.1,2.0,14.0,,0
3513,71.0,7.0,24.0,,0
3514,175.38704889,1.0,42.0,37.772221651,0
3515,287.00225626,3.0,16.0,30.996027629,0
3516,241.89735737,0.0,14.0,23.870792259,0
3517,135.57297776,,25.0,33.46387238,0
3518,104.04046687,2.0,26.0,36.025925278,0
3519,186.71283572,1.0,14.0,27.646036576,1
3520,146.06981083,3.0,18.0,39.834319933,0
3521,86.558860141,3.0,15.0,43.507938545,0
3522,46.946164052,0.0,8.0,40.852927503,1
3523,316.31385839,2.0,16.0,43.756566038,0
3524,103.50429531,0.0,16.0,40.956598244,0
3525,173.89751303,2.0,25.0,33.363269718,0
3526,238.78983667,0.0,50.0,42.127124258,0
3527,264.01712414,0.0,21.0,40.246901138,0
3528,241.64223157,0.0,29.0,41.05065735,0
3529,93.662170489,0.0,16.0,34.892733618,0
3530,213.45053689,0.0,16.0,40.250033734,0
3531,245.04937197,0.0,13.0,25.180989842,0
3532,128.33943385,1.0,21.0,36.377322201,0
3533,279.81006654,0.0,21.0,29.774806835,0
3534,202.28857763,0.0,17.0,27.07376116,0
3535,130.25313366,0.0,17.0,33.691188019,0
3536,89.189005469,0.0,23.0,53.848219887,1
3537,229.474919,2.0,32.0,30.731396529,0
3538,68.0,1.0,17.0,,0
3539,225.72750616,0.0,20.0,37.32857399,0
3540,229.2744494,0.0,11.0,35.800071424,0
3541,175.78799489,1.0,10.0,32.250915334,0
3542,104.53333333,1.0,19.0,,0
3543,272.88259897,2.0,20.0,39.808993217,0
3544,73.441538538,2.0,21.0,29.095882796,0
3545,199.80175424,0.0,21.0,36.995645842,1
3546,264.15312468,0.0,29.0,40.805743364,0
3547,236.99683653,0.0,13.0,23.621203075,0
3548,199.10927232,0.0,21.0,33.182239494,0
3549,97.146544029,2.0,25.0,33.690687903,0
3550,132.83675752,0.0,13.0,27.691648158,1
3551,211.24331121,2.0,13.0,33.549858765,0
3552,315.2604995,0.0,5.0,39.675833586,0
3553,120.41804194,1.0,17.0,32.977596653,0
3554,246.95441969,0.0,21.0,30.11861356,0
3555,252.26379877,,23.0,39.209039167,0
3556,,0.0,14.0,25.783356591,0
3557,105.4248876,0.0,14.0,30.552752321,0
3558,290.82702957,1.0,10.0,35.139034361,0
3559,112.97604123,1.0,26.0,34.414621628,0
3560,145.48592651,2.0,20.0,22.496235519,0
3561,112.71036806,4.0,35.0,64.272476898,1
3562,157.94598178,0.0,14.0,29.349485795,0
3563,160.71128201,3.0,20.0,32.784193505,0
3564,85.77380757,1.0,23.0,51.517385302,1
3565,98.456484436,3.0,15.0,41.388747587,0
3566,64.454725278,0.0,22.0,35.087348647,0
3567,301.9122949,0.0,17.0,24.415219692,0
3568,190.95732454,0.0,17.0,40.748234633,0
3569,243.86876302,0.0,14.0,23.35928056,0
3570,122.16982106,1.0,21.0,39.322315408,0
3571,87.133722098,0.0,15.0,33.405896838,0
3572,68.168572872,0.0,16.0,32.853794362,0
3573,135.95180823,1.0,11.0,47.590528653,1
3574,270.88268753,1.0,38.0,25.532128787,0
3575,163.59204517,4.0,20.0,40.375372412,1
3576,204.49258593,1.0,19.0,37.868355391,0
3577,307.52479033,1.0,20.0,39.394168925,0
3578,315.23089754,0.0,6.0,37.983557776,0
3579,112.90326219,2.0,25.0,33.162271481,0
3580,110.56666667,2.0,33.0,,1
3581,274.11292609,,24.0,40.105029842,0
3582,276.7274249,2.0,16.0,32.294304005,0
3583,198.87639548,0.0,13.0,30.329929987,0
3584,141.84139798,1.0,20.0,21.679278339,0
3585,206.20003676,0.0,21.0,36.272858359,0
3586,76.571848001,1.0,9.0,38.8759867,0
3587,120.46218617,1.0,8.0,34.400376562,0
3588,109.9887849,1.0,24.0,38.864019539,0
3589,89.340627109,0.0,17.0,39.990188361,0
3590,280.1234728,0.0,16.0,25.67302186,0
3591,142.46649495,2.0,19.0,39.96618165,0
3592,,1.0,15.0,29.47261446,0
3593,74.091196034,1.0,15.0,42.198282202,1
3594,134.27984227,0.0,22.0,40.42119971,0
3595,167.46666667,2.0,16.0,,1
3596,161.33333333,0.0,28.0,,0
3597,216.66951535,0.0,18.0,36.915878204,0
3598,251.54939236,0.0,19.0,25.769499901,0
3599,201.30237176,0.0,17.0,27.527502021,0
3600,,,,42.919604974,1
3601,216.09704957,1.0,18.0,38.460499883,0
3602,189.00845586,0.0,23.0,38.57108327,0
3603,222.65227491,2.0,13.0,43.524097796,0
3604,166.17939921,2.0,64.0,40.436704805,1
3605,319.25081591,0.0,19.0,42.723232206,0
3606,257.52379662,0.0,19.0,27.792323705,0
3607,292.7517427,1.0,19.0,30.681688914,0
3608,309.00545799,3.0,15.0,42.168358483,0
3609,233.84853474,5.0,30.0,39.064892967,0
3610,248.72353316,0.0,28.0,21.92019846,0
3611,60.294143175,0.0,23.0,34.816959504,0
3612,60.328252745,1.0,18.0,42.358461482,0
3613,301.40369147,1.0,10.0,38.253096875,0
3614,276.76334062,0.0,38.0,24.475689897,0
3615,140.68934288,0.0,20.0,24.788150207,0
3616,256.64834362,0.0,38.0,23.668678492,0
3617,296.08019369,0.0,27.0,27.640018057,0
3618,93.159544907,0.0,16.0,33.518480526,0
3619,91.371931685,0.0,13.0,31.442611616,0
3620,175.5,,16.0,,0
3621,95.366666667,1.0,10.0,,0
3622,,,,,0
3623,374.03333333,,52.0,,0
3624,109.66666667,1.0,24.0,,0
3625,30.466666667,3.0,8.0,,1
3626,349.0,0.0,20.0,,1
3627,215.03333333,6.0,24.0,,1
3628,153.16666667,0.0,26.0,,1
3629,40.566666667,0.0,10.0,,1
3630,254.74248035,,24.0,39.613205573,0
3631,237.43333333,1.0,27.0,,1
3632,214.03333333,1.0,32.0,,0
3633,81.252547416,0.0,27.0,41.863631054,1
3634,159.10522518,4.0,31.0,53.548195849,1
3635,64.9,3.0,21.0,,1
3636,216.43903593,4.0,23.0,41.046748124,0
3637,90.676444354,3.0,14.0,42.226716481,0
3638,100.18188768,3.0,15.0,41.155082612,0
3639,100.03263589,1.0,17.0,39.907041625,0
3640,211.40033751,4.0,24.0,41.413123846,0
3641,285.72525765,0.0,22.0,30.774536167,0
3642,207.15517384,0.0,21.0,36.141777843,0
3643,264.91508429,0.0,19.0,25.40820478,0
3644,203.14107643,1.0,21.0,36.228729628,0
3645,201.13547773,0.0,13.0,28.888876198,0
3646,113.69456607,2.0,26.0,36.384163815,0
3647,166.81657408,4.0,19.0,33.035075976,0
3648,198.70251643,0.0,21.0,37.749426528,0
3649,92.333333333,4.0,13.0,,1
3650,169.97974973,4.0,19.0,33.299295759,0
3651,260.83499293,,23.0,37.123604306,0
3652,101.49881202,1.0,25.0,37.077041528,0
3653,128.71451378,1.0,20.0,22.187289994,0
3654,121.94291622,0.0,24.0,29.802859083,0
3655,57.59183135,0.0,16.0,42.50243535,0
3656,199.87564576,1.0,21.0,36.02366277,0
3657,130.86666667,0.0,15.0,,0
3658,80.602363108,0.0,23.0,37.508103137,0
3659,355.79841245,1.0,10.0,41.147749222,0
3660,170.5812991,1.0,20.0,35.600544953,0
3661,98.433333333,13.0,14.0,,1
3662,255.78828901,5.0,31.0,35.514487999,0
3663,238.66869708,4.0,31.0,38.298278157,0
3664,78.276625282,3.0,27.0,36.026904369,0
3665,114.14269623,0.0,7.0,36.991343492,0
3666,110.32763507,0.0,23.0,30.536610591,0
3667,113.45356121,2.0,25.0,33.498815377,0
3668,178.45963721,1.0,20.0,37.134712329,0
3669,167.65798082,1.0,16.0,35.086070551,1
3670,169.24875269,0.0,27.0,34.876358722,0
3671,301.75357401,1.0,20.0,43.290941693,0
3672,,,,,1
3673,140.05163825,0.0,14.0,31.545694154,0
3674,145.02024526,0.0,14.0,31.874217469,0
3675,313.92451539,0.0,20.0,43.085543048,0
3676,110.64880682,1.0,23.0,29.975576027,0
3677,163.28211809,1.0,20.0,20.206032584,0
3678,89.525931995,0.0,9.0,7.1484132133,0
3679,1168.2335609,0.0,0.0,40.206138263,1
3680,193.7070998,1.0,13.0,30.686105632,0
3681,129.17827724,0.0,14.0,31.922154922,0
3682,,,,40.023967978,0
3683,64.407604619,1.0,16.0,40.570169157,0
3684,264.69798241,1.0,37.0,25.630798735,0
3685,222.83211812,0.0,11.0,36.263336197,0
3686,127.5305161,0.0,15.0,31.367627185,0
3687,206.96666667,1.0,22.0,,0
3688,204.10541489,3.0,23.0,43.338407206,0
3689,217.40670533,4.0,23.0,42.220407153,0
3690,,0.0,0.0,34.480849784,1
3691,214.36666667,0.0,26.0,,1
3692,65.847530367,2.0,28.0,34.950823101,0
3693,223.17108437,2.0,13.0,40.705043705,0
3694,132.40785557,,24.0,30.85706709,0
3695,58.861027463,0.0,9.0,38.121518334,1
3696,,,,37.398316563,0
3697,106.7126279,0.0,16.0,35.367656803,0
3698,324.25708383,0.0,20.0,42.546020912,0
3699,163.56250439,1.0,25.0,33.005016664,0
3700,33.466666667,2.0,4.0,,0
3701,219.13333333,0.0,25.0,,0
3702,86.233333333,4.0,25.0,,1
3703,220.16666667,5.0,21.0,,1
3704,76.788495476,2.0,20.0,31.584002863,0
3705,172.87214555,,15.0,38.823782794,0
3706,110.76030661,0.0,9.0,4.337283357,0
3707,69.005027135,0.0,16.0,42.50002486,0
3708,191.27539659,1.0,42.0,39.612425643,0
3709,247.79199149,0.0,22.0,39.755605133,0
3710,306.11110407,1.0,20.0,43.021823381,0
3711,195.8,2.0,19.0,,0
3712,114.21361486,1.0,12.0,31.222802648,1
3713,92.739380404,0.0,22.0,84.379034083,1
3714,223.60332921,1.0,22.0,33.755272795,0
3715,183.96666667,3.0,32.0,,1
3716,119.47307291,1.0,17.0,37.784523666,0
3717,99.085542373,0.0,8.0,37.518297806,0
3718,92.811333225,0.0,10.0,7.6140654223,0
3719,239.13779406,4.0,31.0,36.031180289,0
3720,382.31221703,,52.0,36.06796344,0
3721,112.15874119,0.0,18.0,40.725296117,0
3722,251.10419791,0.0,19.0,25.033745755,0
3723,88.126516775,1.0,22.0,54.241334737,1
3724,135.81385685,3.0,21.0,19.704394465,0
3725,283.1,0.0,19.0,,0
3726,374.1271833,0.0,10.0,38.865655196,0
3727,82.103881006,0.0,22.0,36.279990349,0
3728,60.156329912,1.0,19.0,41.363878281,0
3729,225.69612759,0.0,24.0,43.009650533,0
3730,94.860466383,0.0,17.0,25.556707636,0
3731,101.94351853,6.0,17.0,32.761083981,1
3732,342.31635733,1.0,9.0,40.147908351,0
3733,70.029159184,0.0,17.0,25.596617373,0
3734,85.253619221,0.0,10.0,7.8621936317,0
3735,130.97479082,0.0,17.0,32.304944123,0
3736,,,,37.308246697,0
3737,302.1278732,1.0,20.0,39.510628341,0
3738,229.51829511,3.0,40.0,35.311065856,0
3739,62.359738199,1.0,17.0,41.874197914,0
3740,73.081337497,0.0,16.0,27.442542523,0
3741,59.459256192,0.0,16.0,31.254821634,0
3742,103.97544215,0.0,17.0,35.405919939,0
3743,374.02376692,,52.0,37.888166956,0
3744,217.63725461,0.0,32.0,41.549331297,0
3745,178.57486595,,16.0,37.725801189,0
3746,,,,39.313878015,0
3747,274.2825562,3.0,16.0,32.469202654,0
3748,197.92380603,0.0,22.0,35.330603966,0
3749,138.99051437,0.0,20.0,30.271092445,0
3750,210.96666667,2.0,18.0,,1
3751,220.0164639,1.0,31.0,42.235796358,0
3752,202.93419537,2.0,13.0,30.957516266,0
3753,63.535254747,1.0,19.0,40.442378233,0
3754,242.36540259,0.0,22.0,39.446251418,0
3755,81.414351704,0.0,15.0,32.033550455,0
3756,160.36703279,0.0,27.0,34.099757111,0
3757,63.395400361,0.0,17.0,40.446579317,0
3758,295.3007793,0.0,18.0,40.390956012,0
3759,24.686231454,1.0,3.0,28.94036033,0
3760,276.56241531,0.0,20.0,29.295178776,0
3761,,,,,0
3762,174.3,3.0,23.0,,1
3763,207.03468454,0.0,32.0,41.102489224,0
3764,179.08237426,1.0,41.0,40.430695412,0
3765,117.66666667,0.0,23.0,,1
3766,132.53333333,0.0,10.0,,1
3767,,,,,1
3768,,,,,1
3769,67.9,5.0,5.0,,1
3770,314.5,0.0,30.0,,1
3771,270.0,2.0,14.0,,1
3772,162.36666667,1.0,23.0,,0
3773,366.3,1.0,17.0,,0
3774,106.83333333,2.0,18.0,,0
3775,181.7,1.0,16.0,,0
3776,127.6,,11.0,,0
3777,291.16666667,2.0,17.0,,0
3778,282.06666667,1.0,36.0,,0
3779,123.9,0.0,20.0,,0
3780,404.76666667,0.0,24.0,,0
3781,178.53333333,0.0,38.0,,0
3782,214.03333333,0.0,25.0,,0
3783,113.56666667,1.0,17.0,,0
3784,329.56666667,1.0,28.0,,0
3785,122.66666667,2.0,5.0,,0
3786,217.26666667,1.0,13.0,,0
3787,630.03333333,1.0,24.0,,0
3788,313.76666667,1.0,43.0,,0
3789,135.96666667,0.0,14.0,,0
3790,167.36666667,0.0,47.0,,0
3791,180.6,2.0,25.0,,0
3792,96.4,3.0,34.0,,0
3793,155.2,1.0,22.0,,0
3794,321.63333333,0.0,17.0,,0
3795,314.53333333,3.0,21.0,,0
3796,219.13333333,0.0,13.0,,0
3797,221.16666667,1.0,24.0,,0
3798,97.4,3.0,15.0,,0
3799,193.8,0.0,15.0,,0
3800,170.43333333,2.0,27.0,,0
3801,205.93333333,5.0,25.0,,1
3802,70.998127341,0.0,29.0,,1
3803,258.66666667,1.0,21.0,,1
3804,146.5,1.0,43.0,,1
3805,117.66666667,2.0,30.0,,1
3806,95.366666667,4.0,49.0,,1
3807,232.33333333,1.0,21.0,,1
3808,206.96666667,1.0,18.0,,1
3809,123.76666667,0.0,23.0,,1
3810,216.06666667,1.0,10.0,,1
3811,73.033333333,2.0,11.0,,1
3812,274.9,0.0,30.0,,1
3813,267.83333333,1.0,23.0,,1
3814,171.46666667,2.0,23.0,,1
3815,290.16670565,1.0,25.0,,1
3816,244.06666667,,25.0,,1
3817,119.7,0.0,16.0,,1
3818,313.53333333,3.0,18.0,,1
3819,234.33333333,2.0,32.0,,1
3820,110.6,0.0,17.0,,1
3821,322.00459581,,24.0,35.459509616,0
3822,185.17063715,1.0,20.0,38.68480699,0
3823,399.74188176,0.0,23.0,23.948854331,0
3824,210.71986666,0.0,25.0,29.16004451,0
3825,143.63743879,0.0,20.0,30.206893343,0
3826,89.211954836,2.0,20.0,31.120877405,0
3827,,,,38.039855031,0
3828,92.426673817,1.0,19.0,20.683740382,0
3829,323.90195474,2.0,21.0,32.314419378,0
3830,322.20025857,0.0,27.0,30.891171386,0
3831,232.82670618,4.0,30.0,36.648679723,0
3832,164.44581132,0.0,27.0,33.916244151,0
3833,252.60593155,0.0,22.0,38.801877068,0
3834,132.61652146,,11.0,25.792653495,0
3835,227.18251723,2.0,40.0,36.696630096,0
3836,102.72665449,1.0,18.0,18.507802639,0
3837,247.03727185,2.0,14.0,40.272149382,0
3838,62.050110801,2.0,21.0,58.132182899,1
3839,,,,,1
3840,198.34134329,0.0,22.0,32.83817817,0
3841,117.78337902,,10.0,24.851456756,0
3842,201.05642041,0.0,41.0,37.180181309,0
3843,,,,38.647727907,0
3844,74.210758656,2.0,28.0,36.846921785,0
3845,91.701436768,0.0,7.0,36.635230799,0
3846,162.00418077,1.0,23.0,34.624202813,0
3847,206.47884516,2.0,13.0,32.782971421,0
3848,250.92306961,0.0,38.0,25.965532663,0
3849,196.98411618,0.0,14.0,30.08535009,0
3850,244.02972997,5.0,30.0,38.627830219,0
3851,218.65781872,3.0,24.0,41.80676309,0
3852,55.705497287,2.0,18.0,41.718958392,0
3853,99.04640244,3.0,15.0,39.916957294,0
3854,156.2693203,0.0,21.0,28.290439504,0
3855,395.14876133,,51.0,36.132509986,0
3856,632.1031857,1.0,24.0,20.737039009,0
3857,120.30325703,2.0,5.0,20.505771156,0
3858,183.66666667,5.0,43.0,,0
3859,121.10222953,,11.0,27.037512902,0
3860,253.24896672,0.0,20.0,26.43068063,0
3861,,1.0,16.0,32.011799943,0
3862,118.56966954,1.0,22.0,43.454512149,0
3863,123.8,2.0,2.0,,1
3864,156.92908886,0.0,21.0,36.099868346,0
3865,216.21808098,0.0,12.0,33.333582017,0
3866,120.59346503,1.0,4.0,18.320487992,0
3867,112.79908664,0.0,17.0,22.093045945,0
3868,618.73589016,1.0,24.0,21.668642273,0
3869,172.91171488,2.0,26.0,33.834671174,0
3870,105.21929675,3.0,28.0,52.734860612,1
3871,178.94254482,0.0,38.0,20.327137907,0
3872,263.99129317,0.0,36.0,26.50856379,0
3873,134.94259728,,25.0,30.236554055,0
3874,219.87473017,0.0,13.0,29.567221404,0
3875,223.55369158,0.0,13.0,40.326049305,0
3876,287.61160487,1.0,16.0,34.187083047,0
3877,214.97048428,0.0,12.0,39.263094236,0
3878,,2.0,16.0,29.075187648,0
3879,219.08822376,2.0,41.0,37.15549756,0
3880,323.80857327,4.0,28.0,45.875916904,1
3881,222.733567,0.0,12.0,39.814736842,0
3882,166.12608913,4.0,21.0,40.736021938,1
3883,217.12816724,0.0,25.0,41.563100649,1
3884,174.89210564,2.0,64.0,40.545680998,1
3885,148.65568751,,24.0,33.183677311,0
3886,39.645887291,1.0,3.0,29.98518301,0
3887,198.55724049,0.0,32.0,40.784899297,0
3888,177.59367277,1.0,20.0,35.554303677,0
3889,280.79322574,2.0,16.0,34.439171107,0
3890,265.95084552,2.0,16.0,33.79937887,0
3891,184.82428996,1.0,16.0,40.775864346,0
3892,,1.0,15.0,31.134624378,0
3893,176.32849657,2.0,26.0,36.676878306,0
3894,177.90470706,1.0,15.0,35.404638874,1
3895,153.57813544,0.0,13.0,36.176091839,0
3896,121.45336289,0.0,22.0,42.206433219,0
3897,234.39204154,4.0,31.0,35.205818844,0
3898,187.01869159,0.0,22.0,36.821887439,0
3899,68.441583027,0.0,16.0,31.515593407,0
3900,321.56093961,1.0,42.0,37.69667921,0
3901,166.93819992,0.0,46.0,35.526227509,0
3902,141.03308812,0.0,14.0,32.930781881,0
3903,149.57119967,0.0,22.0,34.342249385,0
3904,176.3666652,1.0,25.0,37.864832833,0
3905,118.27605096,0.0,20.0,33.70161545,0
3906,112.58226686,1.0,17.0,35.846272817,0
3907,248.40487821,0.0,21.0,17.805848892,1
3908,120.42671611,0.0,17.0,22.52545512,0
3909,97.862172571,3.0,14.0,38.699441104,0
3910,243.68060389,1.0,26.0,143.94960495,1
3911,305.65642242,3.0,21.0,31.582252776,0
3912,213.91435993,1.0,32.0,43.79573429,0
3913,170.9255245,2.0,26.0,33.582415749,0
3914,113.48245982,1.0,22.0,43.206598833,0
3915,258.62004189,1.0,37.0,26.366126268,0
3916,141.00534478,0.0,14.0,36.609389404,0
3917,151.57534173,,15.0,36.50493346,0
3918,258.52106943,0.0,20.0,26.146927186,0
3919,288.86666667,1.0,27.0,,0
3920,203.9,0.0,21.0,,0
3921,105.53333333,2.0,33.0,,1
3922,96.929644692,3.0,15.0,40.162919392,0
3923,87.44666334,7.0,23.0,38.495065962,0
3924,360.64005406,1.0,16.0,33.754318614,0
3925,202.90305427,0.0,12.0,38.646018727,0
3926,107.67138171,4.0,49.0,39.687089435,1
3927,39.985829576,5.0,16.0,34.068268927,1
3928,634.46189264,1.0,23.0,19.574316261,0
3929,116.32865754,2.0,18.0,36.966325226,0
3930,125.67684987,0.0,20.0,36.537400531,0
3931,218.39093903,0.0,13.0,30.271239302,0
3932,204.07440932,1.0,12.0,30.222959942,0
3933,90.914931758,0.0,18.0,22.033579932,0
3934,228.05700238,0.0,24.0,27.176647716,0
3935,120.43326243,0.0,22.0,40.911949864,0
3936,381.02564753,,51.0,37.169048081,0
3937,106.162918,0.0,15.0,32.093866518,0
3938,113.16663582,3.0,15.0,41.207855737,0
3939,65.882879392,0.0,10.0,65.143593455,1
3940,146.83996796,0.0,21.0,33.945586146,0
3941,,0.0,0.0,,1
3942,302.78394945,,24.0,35.388379715,0
3943,180.05415376,2.0,25.0,40.69308168,0
3944,189.95591947,4.0,42.0,40.862678366,0
3945,102.98686317,0.0,18.0,19.447185151,0
3946,97.109583625,3.0,34.0,29.697506653,0
3947,313.60448942,0.0,27.0,40.049112625,0
3948,219.33687955,4.0,24.0,40.543738916,0
3949,69.324719576,7.0,24.0,38.679633572,0
3950,243.32391625,0.0,24.0,41.336740097,0
3951,208.35175048,1.0,12.0,31.327394441,0
3952,,,,39.983095928,0
3953,305.26666667,3.0,32.0,,0
3954,,,,37.760482419,0
3955,112.63586026,1.0,5.0,17.693144182,0
3956,114.01183854,0.0,16.0,40.762148778,0
3957,223.13789747,0.0,24.0,42.547274756,0
3958,233.5953067,1.0,13.0,42.62634036,0
3959,315.37439124,0.0,17.0,43.85601978,0
3960,213.72829182,1.0,13.0,32.871908969,0
3961,132.94093789,0.0,15.0,31.606217408,0
3962,107.53333333,3.0,19.0,,1
3963,159.70677027,0.0,25.0,38.591939971,1
3964,114.48219764,0.0,23.0,29.891571941,0
3965,261.81405582,0.0,19.0,24.797958173,0
3966,50.293547164,7.0,23.0,38.120404705,0
3967,171.28347285,2.0,26.0,35.999296466,0
3968,214.33056821,3.0,23.0,41.928469494,0
3969,,2.0,16.0,30.923407463,0
3970,168.31457712,0.0,47.0,35.231392707,0
3971,215.48071426,0.0,12.0,38.732132169,0
3972,102.42238785,2.0,33.0,31.990310996,0
3973,161.53748239,1.0,22.0,31.925329416,0
3974,310.23181959,1.0,20.0,43.217416959,0
3975,103.03112953,1.0,19.0,21.304272086,0
3976,407.58562369,0.0,24.0,22.16287266,0
3977,296.3963289,,24.0,37.069956867,0
3978,63.248876919,0.0,23.0,34.599668975,0
3979,174.95857724,0.0,46.0,37.488545687,0
3980,412.01487305,0.0,23.0,21.945849051,0
3981,308.41035403,3.0,21.0,29.665452406,0
3982,169.68715741,1.0,25.0,33.525064301,0
3983,67.691938554,3.0,27.0,36.06123372,0
3984,323.5951974,0.0,17.0,43.037750039,0
3985,222.03799456,0.0,12.0,40.42166884,0
3986,67.324562017,6.0,23.0,38.513256182,0
3987,206.67735326,0.0,25.0,40.065477156,0
3988,52.303656254,1.0,4.0,29.752732197,0
3989,123.11488171,1.0,4.0,20.781741228,0
3990,181.65088033,0.0,22.0,34.589581433,0
3991,157.07118358,1.0,21.0,37.677209372,0
3992,120.2198845,,10.0,26.225758833,0
3993,113.69883344,0.0,16.0,38.732521813,0
3994,235.39555279,0.0,12.0,34.571844248,0
3995,45.631135531,1.0,14.0,,1
3996,179.92563497,0.0,47.0,37.179602413,0
3997,242.16425716,1.0,13.0,40.163650532,0
3998,75.563803334,0.0,22.0,37.411200653,0
3999,107.26951261,7.0,28.0,28.382337015,1
4000,123.4795377,2.0,13.0,30.424481104,1
4001,164.24893233,1.0,63.0,40.921433337,1
4002,177.86484921,,15.0,36.831076151,0
4003,332.08282636,1.0,27.0,32.346398825,0
4004,124.95599784,1.0,5.0,18.481293525,0
4005,98.50936023,3.0,34.0,32.313187157,0
4006,98.66282045,0.0,16.0,38.972003875,0
4007,167.71839354,0.0,22.0,32.204926222,0
4008,173.78616163,1.0,24.0,40.057527407,0
4009,69.906569837,2.0,27.0,34.931086497,0
4010,207.21003554,0.0,21.0,30.247822552,0
4011,237.82012891,1.0,13.0,40.305773569,0
4012,156.87275074,,15.0,37.433784588,0
4013,229.98699803,1.0,23.0,40.564121581,0
4014,97.544252184,13.0,14.0,33.620883435,1
4015,48.498970842,3.0,10.0,32.921400637,1
4016,,,,,1
4017,121.76666667,2.0,24.0,,0
4018,97.633333333,2.0,30.0,,0
4019,160.9,0.0,32.0,,0
4020,66.633333333,2.0,19.0,,0
4021,163.36666667,1.0,25.0,,0
4022,154.2,3.0,30.0,,1
4023,116.7,1.0,22.0,,1
4024,116.9,1.0,19.0,,1
4025,65.966666667,2.0,18.0,,1
4026,225.28527037,1.0,12.0,31.04430422,0
4027,123.97280612,0.0,20.0,33.56414529,0
4028,223.76961057,3.0,24.0,40.564750356,0
4029,90.425474601,3.0,24.0,41.966249467,1
4030,196.19790754,0.0,21.0,26.86773396,0
4031,174.42896876,1.0,15.0,38.593376406,0
4032,208.60596567,0.0,21.0,37.099279114,0
4033,99.369470346,0.0,15.0,40.143170748,0
4034,207.20795161,1.0,25.0,28.093375587,0
4035,,,,39.671408305,0
4036,74.576426981,2.0,27.0,36.760275709,0
4037,285.04691618,1.0,17.0,37.13906786,0
4038,79.166666667,4.0,29.0,,1
4039,220.55353362,0.0,21.0,32.72762776,0
4040,626.29709367,0.0,24.0,20.01032357,0
4041,279.46823675,3.0,16.0,33.078522222,0
4042,324.1633286,0.0,16.0,43.251182523,0
4043,112.57824309,0.0,19.0,19.842902485,0
4044,197.04446062,0.0,21.0,35.204434527,0
4045,87.64505947,3.0,14.0,42.13884767,0
4046,216.1560174,0.0,24.0,27.395233882,0
4047,161.85911856,1.0,22.0,34.548541271,0
4048,211.8072267,3.0,24.0,40.39483989,0
4049,200.01491752,1.0,13.0,29.641286443,0
4050,123.89394862,1.0,21.0,40.139231794,0
4051,97.2311228,0.0,22.0,18.11489583,1
4052,224.12044079,0.0,12.0,30.510532094,0
4053,143.36452964,0.0,14.0,36.107667396,0
4054,43.6,7.0,49.0,,1
4055,302.20690049,2.0,16.0,36.190524264,0
4056,73.303097452,2.0,19.0,34.659259929,0
4057,135.26453705,0.0,13.0,38.823169631,0
4058,196.93374862,1.0,21.0,32.913874116,0
4059,623.45620883,1.0,24.0,19.414587953,0
4060,106.8357327,0.0,19.0,34.216689169,0
4061,231.01924428,0.0,24.0,41.559303671,0
4062,197.14819053,0.0,15.0,30.545400667,0
4063,212.9322977,0.0,22.0,33.033146414,0
4064,138.34845525,1.0,22.0,35.549295097,0
4065,185.7,0.0,26.0,,0
4066,334.06591692,0.0,27.0,31.875771087,0
4067,276.17016698,1.0,36.0,25.830883226,0
4068,166.08298277,0.0,26.0,33.355382668,0
4069,199.47673517,5.0,42.0,39.839640135,0
4070,291.81953877,1.0,26.0,36.993649952,0
4071,317.3006251,,24.0,37.171638545,0
4072,,,,38.497560593,0
4073,173.79250726,,15.0,37.364528826,0
4074,162.32211917,0.0,23.0,31.987636327,0
